idx,metrics,AD_type,y_pred,y_true
1333,5.2882576,OAD,71.16506,78.0
1334,8.266967,OAD,63.70733,67.0
1335,2.1789777,OAD,68.63434,80.0
1336,2.6316485,OAD,74.16182,85.0
1337,5.248183,OAD,66.9269,82.0
1338,5.965613,OAD,54.958355,72.0
1339,4.336626,OAD,58.01427,61.0
1340,6.821688,OAD,76.596275,82.0
1341,8.232686,OAD,18.391962,0.0
1342,9.484336,OAD,65.04175,73.0
1343,9.484336,OAD,65.04175,80.0
1344,7.1923404,OAD,65.573425,63.0
1345,7.1923404,OAD,65.573425,76.0
1346,5.5047917,OAD,49.563698,54.0
1347,1.0972075,IAD,40.39364,62.0
1348,8.426825,OAD,60.66894,0.0
1349,9.110375,OAD,67.82318,63.0
1350,5.7580695,OAD,61.055984,78.0
1351,4.800607,OAD,62.102123,54.0
1352,9.859024,OAD,39.733025,0.0
1353,8.608131,OAD,40.680927,42.0
1354,3.0765293,OAD,55.88744,0.0
1355,8.295272,OAD,51.506706,92.0
1356,12.354741,OAD,48.40091,88.0
1357,4.32848,OAD,68.977425,0.0
1358,8.295272,OAD,51.506706,92.0
1359,8.907162,OAD,28.0853,92.0
1360,7.441281,OAD,49.910374,91.0
1361,5.981848,OAD,33.77639,90.0
1362,7.6830173,OAD,49.508823,89.0
1363,10.433522,OAD,39.113686,77.0
1364,8.122275,OAD,58.553097,70.0
1365,8.331566,OAD,25.69994,74.0
1366,8.094905,OAD,40.442455,18.0
1367,6.917924,OAD,55.449574,83.0
1368,6.363994,OAD,58.970367,83.0
1369,6.410148,OAD,51.0842,81.0
1370,5.293814,OAD,57.015247,70.0
1371,8.057437,OAD,51.4265,88.0
1372,8.295272,OAD,51.506706,85.0
1373,5.0716987,OAD,50.59477,65.0
1374,2.5183394,OAD,51.431267,80.0
1375,3.5178952,OAD,61.20403,88.0
1376,4.5832357,OAD,61.064358,95.0
1377,5.5028234,OAD,57.180614,85.0
1378,3.0745437,OAD,38.534653,78.0
1379,6.7280693,OAD,54.287853,90.0
1380,4.3796268,OAD,57.53941,76.0
1381,5.649012,OAD,61.525288,91.0
1382,3.002377,OAD,72.910706,85.0
1383,2.5640438,OAD,69.68171,87.0
1384,3.626207,OAD,59.517555,91.0
1385,4.5351863,OAD,37.804188,85.0
1386,4.708136,OAD,28.332468,70.0
1387,2.4438386,OAD,61.843197,70.0
1388,1.1460369,IAD,69.03115,68.0
1389,3.4169166,OAD,49.288273,65.0
1390,3.1710167,OAD,64.72613,72.0
1391,2.102407,OAD,73.11202,73.0
1392,5.152776,OAD,50.057144,72.0
1393,3.757748,OAD,58.930683,60.0
1394,7.164429,OAD,54.12389,94.0
1395,7.164429,OAD,54.12389,65.0
1396,6.2251515,OAD,48.653122,95.0
1397,4.304177,OAD,64.04623,81.0
1398,6.26107,OAD,47.26808,92.0
1399,5.6858983,OAD,54.38242,60.0
1400,4.3298416,OAD,54.500988,64.0
1401,2.504892,OAD,53.59843,92.0
1402,2.5634813,OAD,77.44318,95.0
1403,1.0753212,IAD,65.50445,87.0
1404,4.9907465,OAD,69.441536,93.0
1405,6.142285,OAD,61.68299,86.0
1406,6.880673,OAD,76.40215,44.0
1407,3.5944226,OAD,59.309128,85.0
1408,1.4107376,IAD,64.815636,97.0
1409,6.587479,OAD,55.527588,80.18
1410,2.529192,OAD,63.94338,76.0
1411,1.5930567,IAD,80.05061,76.0
1412,1.977748,IAD,44.806637,60.0
1413,5.6610317,OAD,74.5646,85.0
1414,5.643311,OAD,72.99368,70.0
1415,4.043458,OAD,75.584274,79.0
1416,3.7167444,OAD,72.619255,83.0
1417,5.355883,OAD,42.429707,82.0
1418,3.0229793,OAD,64.77726,81.0
1419,8.735917,OAD,36.011833,82.0
1420,6.1328745,OAD,68.38318,98.0
1421,1.1769805,IAD,64.36569,71.0
1422,3.9952376,OAD,63.17148,78.0
1423,2.94683,OAD,66.836044,96.0
1424,7.323317,OAD,76.916084,88.0
1425,5.3547926,OAD,40.2696,3.0
1426,3.9279284,OAD,67.03339,15.0
1427,6.360654,OAD,71.39614,14.0
1428,9.653388,OAD,60.120457,69.0
1429,8.204438,OAD,57.5931,78.87
1430,5.3922973,OAD,71.86382,60.12
1431,6.536009,OAD,51.239223,12.0
1432,3.3898027,OAD,60.598217,8.0
1433,4.879137,OAD,64.9016,59.4
1434,6.2410865,OAD,56.915962,79.75
1435,4.926472,OAD,61.232735,95.0
1436,8.547163,OAD,77.48997,82.0
1437,4.21324,OAD,34.605206,9.0
1438,6.608629,OAD,51.53117,2.0
1439,6.298437,OAD,58.20186,38.0
1440,7.735557,OAD,56.48858,49.0
1441,3.838214,OAD,52.331924,83.0
1442,4.099415,OAD,73.970345,66.0
1443,2.4909182,OAD,36.362213,14.0
1444,5.8550644,OAD,46.20588,6.0
1445,1.715377,IAD,51.02917,42.0
1446,5.7942495,OAD,57.4851,61.0
1447,9.2189665,OAD,50.515717,1.0
1448,9.871925,OAD,43.966434,5.0
1449,8.345482,OAD,40.414078,42.0
1450,7.3415346,OAD,55.27619,60.0
1451,6.0873466,OAD,60.0021,98.0
1452,9.137354,OAD,63.621418,98.0
1453,6.571933,OAD,60.96745,60.0
1454,6.7344832,OAD,52.855804,52.0
1455,9.137354,OAD,63.621418,59.0
1456,7.7994924,OAD,69.00875,95.0
1457,5.855465,OAD,72.87796,96.0
1458,2.923975,OAD,71.98657,92.0
1459,5.193408,OAD,72.89415,98.0
1460,5.34561,OAD,74.52978,90.0
1461,6.5364976,OAD,76.22218,96.0
1462,2.3456635,OAD,72.108376,84.0
1463,3.8285573,OAD,78.856636,98.0
1464,4.9017887,OAD,72.44584,75.0
1465,6.446765,OAD,65.149925,89.0
1466,3.9681537,OAD,68.503525,84.0
1467,4.7377424,OAD,74.931915,93.0
1468,2.8690486,OAD,78.703094,94.0
1469,6.392929,OAD,55.82268,94.0
1470,3.0869339,OAD,76.47829,82.0
1471,5.613694,OAD,70.617805,58.0
1472,5.073008,OAD,73.10762,59.0
1473,5.167168,OAD,69.274605,88.0
1474,4.7473874,OAD,72.776146,95.0
1475,4.0851808,OAD,77.50746,92.0
1476,3.6063397,OAD,78.55,94.0
1477,4.900323,OAD,85.682396,94.0
1478,2.8380482,OAD,74.52885,88.0
1479,3.3949347,OAD,81.51333,92.0
1480,3.30025,OAD,69.56475,81.0
1481,2.1782045,OAD,74.535194,92.0
1482,3.9623303,OAD,89.681885,95.0
1483,4.519983,OAD,82.91079,96.0
1484,4.520722,OAD,89.61808,91.0
1485,5.736579,OAD,91.5907,94.0
1486,5.10859,OAD,70.87128,85.0
1487,3.6113727,OAD,82.987434,81.0
1488,3.0654771,OAD,84.92513,90.0
1489,4.672711,OAD,78.0867,91.0
1490,3.628547,OAD,84.77825,93.0
1491,0.60372317,IAD,77.22705,96.0
1492,2.3163755,OAD,76.33754,96.0
1493,4.57606,OAD,75.67916,64.0
1494,2.4387226,OAD,76.93426,95.0
1495,5.4681153,OAD,92.14019,95.0
1496,4.7976108,OAD,77.768166,63.0
1497,5.923784,OAD,72.271774,76.0
1498,5.274237,OAD,77.882835,91.0
1499,3.3495255,OAD,85.10696,88.0
1500,1.7940803,IAD,86.745285,93.0
1501,5.66303,OAD,76.61789,98.0
1502,5.0565486,OAD,79.68147,98.0
1503,5.4012194,OAD,80.16472,98.0
1504,1.0008643,IAD,93.965416,95.0
1505,3.3528025,OAD,76.263695,64.0
1506,5.2827725,OAD,78.507095,95.0
1507,2.0191774,OAD,87.42491,95.0
1508,4.705271,OAD,71.88685,64.0
1509,4.59764,OAD,68.040764,75.0
1510,3.7391179,OAD,73.3067,70.0
1511,4.1350217,OAD,73.1577,82.0
1512,4.876941,OAD,74.85179,80.0
1513,6.6512027,OAD,77.170654,79.0
1514,3.174395,OAD,70.598976,74.0
1515,7.694126,OAD,64.588,78.0
1516,4.7231154,OAD,68.252464,76.0
1517,5.855967,OAD,69.58171,77.0
1518,4.129129,OAD,74.79257,80.0
1519,4.65381,OAD,74.02911,77.0
1520,4.9979806,OAD,70.63336,83.0
1521,5.8012357,OAD,71.92935,74.0
1522,5.440985,OAD,69.75142,65.0
1523,6.207704,OAD,65.08092,35.0
1524,8.27193,OAD,46.886414,56.0
1525,7.974682,OAD,50.81037,80.0
1526,4.9637084,OAD,52.908047,63.0
1527,7.6042576,OAD,37.725735,1.0
1528,8.729556,OAD,56.7447,80.0
1529,6.3946733,OAD,45.021088,82.0
1530,5.7873545,OAD,45.57816,82.0
1531,8.968679,OAD,46.662983,53.0
1532,9.028747,OAD,59.124027,67.0
1533,8.729556,OAD,56.7447,90.0
1534,7.974682,OAD,50.81037,82.0
1535,6.3946733,OAD,45.021088,35.0
1536,5.7873545,OAD,45.57816,41.0
1537,9.35907,OAD,54.62807,70.0
1538,7.3487587,OAD,49.641438,96.0
1539,7.3487587,OAD,49.641438,98.0
1540,7.3487587,OAD,49.641438,36.0
1541,7.094585,OAD,50.638573,86.0
1542,7.3487587,OAD,49.641438,0.0
1543,7.461773,OAD,55.890972,94.0
1544,6.89624,OAD,45.709038,99.0
1545,6.369997,OAD,52.756702,95.0
1546,4.056715,OAD,59.612907,94.0
1547,2.6539435,OAD,44.60379,86.0
1548,4.5327415,OAD,57.222393,86.0
1549,4.8154135,OAD,61.606148,92.0
1550,6.7525473,OAD,59.278294,87.0
1551,5.4672446,OAD,58.649445,96.0
1552,5.383335,OAD,56.52593,85.0
1553,5.800547,OAD,56.442627,48.0
1554,6.8651114,OAD,58.133205,94.0
1555,7.8122315,OAD,58.280796,99.0
1556,4.888931,OAD,47.77079,99.0
1557,5.1800194,OAD,43.593884,75.0
1558,6.9952044,OAD,50.834724,86.0
1559,7.703863,OAD,51.33424,88.0
1560,3.7194207,OAD,52.539253,88.0
1561,4.1532497,OAD,46.001484,99.0
1562,5.4570007,OAD,12.62184,2.0
1563,4.9935565,OAD,9.410941,0.0
1564,6.3719773,OAD,32.71487,0.0
1565,4.665334,OAD,14.104023,14.0
1566,3.312979,OAD,14.390149,75.0
1567,7.633054,OAD,32.263298,20.0
1568,3.0200818,OAD,11.707394,71.0
1569,3.1526914,OAD,11.255113,79.0
1570,4.4276257,OAD,5.6473255,87.0
1571,2.5992393,OAD,8.996885,82.0
1572,7.02775,OAD,23.222927,44.0
1573,6.1573424,OAD,23.607382,26.0
1574,7.6365643,OAD,28.330122,0.0
1575,10.627495,OAD,30.738419,0.0
1576,9.977683,OAD,6.763636,14.0
1577,5.5983157,OAD,10.206609,0.0
1578,6.4730597,OAD,16.641235,81.0
1579,8.618032,OAD,31.142187,80.0
1580,9.366867,OAD,26.023085,77.0
1581,9.385821,OAD,35.36194,90.0
1582,11.095778,OAD,36.67082,82.0
1583,9.639844,OAD,49.143147,90.0
1584,11.79039,OAD,29.789333,87.0
1585,10.170967,OAD,27.429789,96.0
1586,10.796601,OAD,44.10748,93.0
1587,8.4269495,OAD,48.375088,82.0
1588,12.559678,OAD,31.753809,82.0
1589,9.10267,OAD,31.007137,88.0
1590,8.932348,OAD,36.348557,82.0
1591,9.517383,OAD,30.496239,88.0
1592,11.2729025,OAD,35.11498,77.0
1593,9.692459,OAD,33.012184,66.0
1594,11.18876,OAD,30.640434,91.0
1595,7.198132,OAD,43.20051,80.0
1596,13.17939,OAD,36.575203,79.0
1597,10.849578,OAD,40.036922,80.0
1598,10.757186,OAD,44.28837,86.0
1599,6.5877795,OAD,33.326763,52.0
1600,11.250162,OAD,42.20236,88.0
1601,13.839349,OAD,39.379005,78.0
1602,9.6636915,OAD,43.032818,89.0
1603,9.668641,OAD,36.378212,75.0
1604,8.360997,OAD,39.603466,89.0
1605,14.261417,OAD,42.56811,65.0
1606,10.029534,OAD,44.18821,75.0
1607,12.724236,OAD,46.30614,76.0
1608,12.273165,OAD,29.457258,94.0
1609,13.904601,OAD,27.377876,81.0
1610,12.991424,OAD,33.822937,91.0
1611,11.365327,OAD,48.188114,89.0
1612,11.255754,OAD,47.902462,84.0
1613,10.721166,OAD,45.734894,99.0
1614,11.958434,OAD,30.256866,82.0
1615,11.586927,OAD,35.819534,98.0
1616,12.975823,OAD,37.516666,92.0
1617,11.267451,OAD,34.584274,99.0
1618,14.554578,OAD,34.308716,98.0
1619,11.97196,OAD,34.09852,67.0
1620,15.329715,OAD,37.677776,95.0
1621,14.540988,OAD,37.849518,95.0
1622,15.758873,OAD,41.474144,90.0
1623,14.397493,OAD,40.598785,99.0
1624,15.050153,OAD,39.225403,96.0
1625,16.847643,OAD,35.800957,68.0
1626,14.364265,OAD,46.802128,86.0
1627,12.390483,OAD,35.80115,80.0
1628,13.1786175,OAD,36.55778,93.0
1629,14.473267,OAD,31.314966,46.0
1630,13.577099,OAD,37.47902,91.0
1631,14.814435,OAD,37.800198,90.0
1632,7.9536366,OAD,64.068474,95.0
1633,7.1896095,OAD,63.79797,86.0
1634,8.591043,OAD,56.64796,82.0
1635,10.751302,OAD,60.421566,83.0
1636,6.9513917,OAD,67.167015,99.0
1637,6.843436,OAD,57.273075,89.0
1638,7.0339675,OAD,76.27483,81.0
1639,9.325907,OAD,65.66823,90.0
1640,8.206498,OAD,66.44426,74.0
1641,8.877254,OAD,52.944138,98.0
1642,11.174316,OAD,60.03731,97.0
1643,9.345253,OAD,60.69506,95.0
1644,7.2579803,OAD,66.22668,99.0
1645,8.326051,OAD,66.201515,99.0
1646,8.932311,OAD,63.57635,82.0
1647,8.876137,OAD,63.313995,88.0
1648,9.968671,OAD,65.806915,82.0
1649,7.139879,OAD,70.50373,93.0
1650,10.197444,OAD,69.326004,62.0
1651,13.544895,OAD,44.72887,72.0
1652,8.8146,OAD,68.13302,60.0
1653,11.133327,OAD,50.064716,92.0
1654,6.706576,OAD,71.65921,47.0
1655,6.0982895,OAD,71.63251,91.0
1656,5.5646787,OAD,56.948944,78.0
1657,11.017589,OAD,60.097313,91.0
1658,3.5576994,OAD,23.01377,51.0
1659,3.4732533,OAD,10.801799,11.0
1660,5.6373754,OAD,25.979183,1.0
1661,3.6604528,OAD,17.629904,14.0
1662,4.365964,OAD,61.16796,35.0
1663,5.090312,OAD,68.94239,64.0
1664,5.3202586,OAD,66.44611,99.0
1665,4.50964,OAD,61.097267,77.0
1666,3.1798275,OAD,69.34708,82.0
1667,4.0091662,OAD,69.55457,84.0
1668,4.0091662,OAD,69.55457,79.0
1669,3.246285,OAD,67.927986,86.0
1670,4.3178267,OAD,54.782536,84.0
1671,2.5089324,OAD,53.469555,88.0
1672,3.4757483,OAD,58.03289,75.0
1673,2.9286146,OAD,62.058075,96.0
1674,3.2158866,OAD,72.08338,95.0
1675,1.7795707,IAD,64.904274,69.0
1676,2.0945532,OAD,63.684967,67.0
1677,2.7950082,OAD,61.288498,82.0
1678,3.9867527,OAD,67.41954,92.0
1679,4.1322784,OAD,65.291794,88.0
1680,3.373686,OAD,71.562065,68.0
1681,4.8606424,OAD,65.36727,93.0
1682,6.1648974,OAD,62.899677,93.0
1683,4.630782,OAD,60.39854,89.0
1684,3.9388866,OAD,60.1668,62.0
1685,3.073719,OAD,65.54511,75.0
1686,2.2194345,OAD,73.26113,96.0
1687,0.7887525,IAD,78.807175,89.0
1688,2.9718986,OAD,56.82378,88.0
1689,1.5367314,IAD,61.338264,85.0
1690,1.3249949,IAD,73.485916,82.0
1691,1.9424789,IAD,76.6372,98.0
1692,4.3563747,OAD,40.15834,75.0
1693,4.442593,OAD,39.78037,76.0
1694,4.491706,OAD,40.801205,70.0
1695,4.442593,OAD,39.78037,61.0
1696,3.9823892,OAD,37.210026,75.0
1697,2.2933736,OAD,40.276985,75.0
1698,2.6760197,OAD,42.124825,59.0
1699,3.778084,OAD,39.279682,35.0
1700,2.7971973,OAD,36.52478,46.0
1701,4.369093,OAD,38.35197,64.0
1702,3.8048992,OAD,26.411434,59.0
1703,4.7124095,OAD,36.99119,71.0
1704,4.7469816,OAD,31.921162,71.0
1705,6.89998,OAD,33.300247,66.0
1706,4.0634065,OAD,46.412678,85.0
1707,4.2071047,OAD,45.8147,84.0
1708,4.335031,OAD,45.515476,40.0
1709,4.0634065,OAD,46.412678,78.0
1710,3.842268,OAD,46.173027,75.0
1711,6.1982927,OAD,45.092216,70.0
1712,7.3613296,OAD,42.81244,75.0
1713,9.080649,OAD,43.267456,45.0
1714,6.336547,OAD,40.488888,58.0
1715,4.1248193,OAD,46.791386,66.0
1716,6.84741,OAD,39.909775,56.0
1717,5.240979,OAD,54.429348,63.0
1718,4.544126,OAD,43.8303,82.0
1719,3.9662566,OAD,46.794476,91.0
1720,6.9225583,OAD,53.837303,85.0
1721,9.736856,OAD,52.973328,80.0
1722,4.922921,OAD,34.23707,65.0
1723,5.977713,OAD,41.216545,79.0
1724,4.812141,OAD,55.36845,86.0
1725,4.899886,OAD,56.607796,84.0
1726,5.1922264,OAD,44.841248,63.0
1727,5.380892,OAD,61.664402,86.0
1728,5.717928,OAD,53.44963,86.0
1729,5.227381,OAD,9.664639,0.0
1730,4.6864815,OAD,38.781322,0.0
1731,5.079097,OAD,31.972301,0.0
1732,6.359762,OAD,49.68823,76.0
1733,4.796074,OAD,38.44335,74.0
1734,4.0210896,OAD,32.258286,60.0
1735,5.073033,OAD,42.743614,50.0
1736,6.6884336,OAD,30.393478,70.0
1737,7.1720686,OAD,30.760466,82.0
1738,7.123634,OAD,30.760466,74.0
1739,10.739314,OAD,33.47052,78.0
1740,9.344232,OAD,27.120739,78.0
1741,8.85416,OAD,36.318897,89.0
1742,8.85416,OAD,36.318897,80.0
1743,8.751591,OAD,36.289803,77.0
1744,8.85416,OAD,36.318897,89.0
1745,7.3657017,OAD,35.529903,70.0
1746,5.579936,OAD,45.170063,52.0
1747,6.4982486,OAD,36.655155,76.0
1748,7.8300595,OAD,27.595755,83.0
1749,10.348623,OAD,25.294207,67.0
1750,8.617498,OAD,42.287216,77.0
1751,9.750844,OAD,48.568905,77.0
1752,5.7999372,OAD,34.614807,88.0
1753,9.018793,OAD,49.870544,84.0
1754,2.7747147,OAD,45.6995,88.0
1755,3.6989887,OAD,39.345737,69.0
1756,3.892244,OAD,47.416626,75.0
1757,5.2449245,OAD,53.130894,85.0
1758,6.13571,OAD,40.88933,70.0
1759,8.375356,OAD,52.223213,75.0
1760,7.13585,OAD,38.768604,70.0
1761,3.443303,OAD,52.9469,69.0
1762,5.857177,OAD,38.06142,59.0
1763,4.7828317,OAD,61.250065,90.0
1764,8.752303,OAD,27.059324,87.0
1765,4.801316,OAD,17.28029,86.0
1766,4.801316,OAD,17.28029,74.0
1767,4.843708,OAD,17.579092,33.0
1768,4.5958786,OAD,21.264868,83.0
1769,5.3267612,OAD,20.237354,81.0
1770,5.3267612,OAD,20.237354,0.0
1771,3.2922976,OAD,18.808722,42.0
1772,3.0348153,OAD,9.732447,77.0
1773,2.7750227,OAD,10.398172,76.0
1774,3.9746447,OAD,31.452913,66.0
1775,4.973953,OAD,23.403374,64.0
1776,1.9313973,IAD,12.127917,92.0
1777,6.6844654,OAD,3.161658,0.0
1778,6.9046164,OAD,42.004776,16.0
1779,5.8107104,OAD,42.915337,68.0
1780,5.811809,OAD,42.838203,78.0
1781,4.712518,OAD,43.17245,19.0
1782,5.4968853,OAD,39.824093,51.0
1783,5.4968853,OAD,39.824093,11.0
1784,5.496076,OAD,39.901226,75.0
1785,4.3563747,OAD,40.15834,13.0
1786,4.3546777,OAD,40.15834,0.0
1787,4.904457,OAD,43.17245,18.0
1788,4.835665,OAD,42.915337,11.0
1789,5.2710986,OAD,39.824093,11.0
1790,4.5257163,OAD,39.901226,0.0
1791,4.7665896,OAD,43.17245,0.0
1792,4.712518,OAD,43.17245,0.0
1793,4.3563747,OAD,40.15834,80.0
1794,5.2710986,OAD,39.824093,9.0
1795,6.4665637,OAD,42.82912,1.0
1796,4.3563747,OAD,40.15834,80.0
1797,4.3563747,OAD,40.15834,75.0
1798,4.442593,OAD,39.78037,76.0
1799,4.491706,OAD,40.801205,70.0
1800,4.442593,OAD,39.78037,72.0
1801,4.442593,OAD,39.78037,61.0
1802,4.442593,OAD,39.78037,50.0
1803,4.442593,OAD,39.78037,81.0
1804,3.9823892,OAD,37.210026,75.0
1805,3.9823892,OAD,37.210026,60.0
1806,2.2933736,OAD,40.276985,75.0
1807,2.6760197,OAD,42.124825,59.0
1808,3.778084,OAD,39.279682,35.0
1809,2.7971973,OAD,36.52478,46.0
1810,4.369093,OAD,38.35197,64.0
1811,3.8048992,OAD,26.411434,59.0
1812,4.7124095,OAD,36.99119,71.0
1813,4.7469816,OAD,31.921162,71.0
1814,6.89998,OAD,33.300247,66.0
1815,3.9823892,OAD,37.210026,54.0
1816,4.0634065,OAD,46.412678,85.0
1817,3.9445977,OAD,46.778095,74.0
1818,4.0634065,OAD,46.412678,78.0
1819,4.2071047,OAD,45.8147,84.0
1820,4.335031,OAD,45.515476,40.0
1821,10.625849,OAD,42.42314,92.0
1822,8.199197,OAD,57.031647,95.0
1823,8.089604,OAD,54.59875,87.0
1824,9.651125,OAD,46.408066,97.0
1825,3.5487123,OAD,65.53493,97.0
1826,10.377352,OAD,38.711147,97.0
1827,6.7376714,OAD,76.62666,17.0
1828,1.2203796,IAD,81.65914,94.0
1829,5.355124,OAD,85.48587,99.0
1830,4.8189564,OAD,64.22746,49.0
1831,3.5434387,OAD,66.0539,98.0
1832,5.2810082,OAD,81.43838,96.0
1833,7.8339267,OAD,64.32503,95.0
1834,4.9432282,OAD,79.90876,95.0
1835,6.628389,OAD,70.11747,93.0
1836,4.5255957,OAD,87.607445,49.5
1837,3.3694484,OAD,89.78048,76.0
1838,1.5238761,IAD,90.07874,32.8
1839,3.2118707,OAD,78.99581,45.0
1840,3.9822774,OAD,73.92665,0.0
1841,4.161387,OAD,80.55601,12.0
1842,4.972281,OAD,47.212837,20.0
1843,5.355124,OAD,85.48587,72.0
1844,4.3932586,OAD,83.12284,78.0
1845,6.84829,OAD,77.057976,92.0
1846,4.5760884,OAD,75.321655,55.0
1847,3.390965,OAD,51.299034,88.0
1848,3.3058329,OAD,77.765236,60.0
1849,7.496498,OAD,59.88273,82.0
1850,5.9591794,OAD,82.66963,74.0
1851,2.103253,OAD,61.079834,92.0
1852,4.0531487,OAD,84.73906,72.0
1853,4.558855,OAD,65.86114,91.0
1854,4.2269464,OAD,80.12537,53.0
1855,4.701664,OAD,51.20281,85.0
1856,3.4410918,OAD,61.705967,95.0
1857,6.4176044,OAD,81.05589,55.0
1858,9.285266,OAD,52.775772,88.0
1859,4.004998,OAD,81.336525,92.0
1860,4.9931493,OAD,83.25764,74.0
1861,7.6772747,OAD,67.606155,99.0
1862,3.5322654,OAD,84.27596,92.0
1863,4.461334,OAD,70.213905,92.0
1864,5.575774,OAD,55.325527,95.0
1865,7.111761,OAD,60.41338,84.0
1866,3.9589212,OAD,42.935677,56.0
1867,3.2062821,OAD,58.960346,84.0
1868,7.993846,OAD,55.620937,95.0
1869,6.393946,OAD,57.986767,82.0
1870,5.678453,OAD,58.27737,91.0
1871,6.3484187,OAD,60.340626,92.0
1872,6.498412,OAD,60.61744,97.0
1873,2.8298945,OAD,53.069763,81.0
1874,4.937946,OAD,59.339214,90.0
1875,4.2137165,OAD,70.16454,78.0
1876,6.5103154,OAD,60.483932,75.0
1877,4.241864,OAD,56.721745,95.0
1878,6.726399,OAD,58.40665,66.0
1879,6.734405,OAD,60.10747,66.0
1880,4.3987575,OAD,58.82501,88.0
1881,8.641544,OAD,61.246243,77.4
1882,9.189631,OAD,12.33937,77.0
1883,8.134541,OAD,35.169,74.0
1884,3.600361,OAD,22.527138,47.0
1885,5.0547523,OAD,16.211939,33.0
1886,13.150151,OAD,7.7851725,84.0
1887,9.740841,OAD,27.790426,50.0
1888,10.7941885,OAD,19.058804,60.0
1889,8.395941,OAD,10.884127,66.0
1890,6.935587,OAD,44.185394,56.0
1891,8.651455,OAD,29.454222,75.0
1892,10.409015,OAD,24.76451,95.0
1893,6.7953596,OAD,53.5541,86.0
1894,6.7224507,OAD,42.337242,45.0
1895,5.853134,OAD,20.623606,53.0
1896,6.2746763,OAD,32.939507,78.0
1897,7.910666,OAD,25.518814,50.0
1898,5.790033,OAD,19.396315,65.0
1899,8.105335,OAD,14.847637,15.0
1900,8.460276,OAD,14.855705,48.0
1901,8.801118,OAD,13.23157,67.0
1902,6.878573,OAD,34.565613,0.0
1903,9.7096195,OAD,33.6843,0.0
1904,11.18507,OAD,20.641502,15.0
1905,5.89465,OAD,16.489336,0.0
1906,8.801118,OAD,13.23157,0.0
1907,10.559709,OAD,-10.685011,0.0
1908,6.061434,OAD,-11.246469,0.0
1909,8.801118,OAD,13.23157,59.15
1910,13.150151,OAD,7.7851725,84.0
1911,4.4126525,OAD,41.52838,45.0
1912,3.0821197,OAD,51.4483,43.0
1913,5.6718946,OAD,29.102148,0.0
1914,0.77164406,IAD,73.829926,60.0
1915,4.75292,OAD,52.690144,21.0
1916,4.400957,OAD,39.297626,5.0
1917,4.355466,OAD,70.27161,97.0
1918,5.1217403,OAD,82.072716,88.0
1919,2.0216346,OAD,74.90195,85.0
1920,4.2294674,OAD,64.51767,97.0
1921,4.375072,OAD,64.94868,97.0
1922,4.1524563,OAD,67.22573,95.0
1923,5.4792495,OAD,70.86004,91.0
1924,4.311854,OAD,66.49905,92.0
1925,7.8146253,OAD,67.689995,91.0
1926,2.4395726,OAD,54.6812,85.0
1927,3.8427012,OAD,60.475586,98.0
1928,3.9740834,OAD,57.75306,93.0
1929,1.919076,IAD,56.454987,80.0
1930,3.0021062,OAD,67.2418,86.0
1931,5.4458165,OAD,68.38292,95.0
1932,2.8590798,OAD,55.797432,90.0
1933,3.6429446,OAD,60.475002,83.0
1934,1.6863031,IAD,60.06918,89.0
1935,3.7597523,OAD,51.266296,85.0
1936,2.296556,OAD,57.020527,92.0
1937,3.4126341,OAD,60.30062,7.0
1938,2.167792,OAD,71.62087,96.0
1939,1.6256031,IAD,70.53849,88.0
1940,1.8696526,IAD,62.70087,87.0
1941,2.3857799,OAD,72.003365,95.0
1942,2.326143,OAD,74.715645,97.0
1943,1.7883629,IAD,67.13403,87.0
1944,2.8137565,OAD,55.253525,83.0
1945,5.640383,OAD,62.175705,90.0
1946,3.2690854,OAD,69.61221,85.0
1947,3.9784298,OAD,62.9816,95.0
1948,5.3787594,OAD,52.444027,83.0
1949,4.8561563,OAD,60.809673,80.0
1950,4.8021784,OAD,56.34199,93.0
1951,5.0963755,OAD,68.4229,87.0
1952,4.382187,OAD,67.97718,92.0
1953,6.138345,OAD,68.941475,90.0
1954,11.851725,OAD,52.946526,0.0
1955,6.869093,OAD,12.886715,0.0
1956,8.678471,OAD,7.6880865,96.0
1957,8.190779,OAD,7.241323,78.0
1958,7.2385535,OAD,15.7659855,69.0
1959,8.678471,OAD,7.6880865,94.0
1960,6.8192706,OAD,22.307888,71.0
1961,3.5158832,OAD,67.55905,0.0
1962,4.107318,OAD,77.96214,0.0
1963,9.741165,OAD,13.104752,19.0
1964,7.7038317,OAD,9.528691,77.0
1965,8.678471,OAD,7.6880865,91.0
1966,7.808721,OAD,15.347598,96.0
1967,7.598891,OAD,17.953047,42.0
1968,10.45525,OAD,15.028918,51.0
1969,8.5396595,OAD,22.754972,88.0
1970,10.514733,OAD,19.191998,86.0
1971,6.288505,OAD,16.172337,33.0
1972,6.399099,OAD,19.82483,98.0
1973,10.970008,OAD,15.485651,80.0
1974,9.380795,OAD,14.21716,38.0
1975,5.767958,OAD,20.955124,79.0
1976,5.998177,OAD,22.51507,0.0
1977,8.08398,OAD,10.341673,88.0
1978,8.154052,OAD,8.500042,96.0
1979,8.531848,OAD,16.7013,81.0
1980,6.985263,OAD,28.349953,42.0
1981,5.0297613,OAD,30.27779,82.0
1982,4.894995,OAD,35.24862,59.0
1983,7.516936,OAD,26.605576,37.0
