idx,metrics,AD_type,judge_value,y_pred,y_true
34,173.22543530648514,OAD,135.15201671875872,71.66734,23.0
35,184.88235108865229,OAD,132.93225655192543,65.4479,48.0
36,192.69346687999504,OAD,128.77570594718208,41.316067,68.0
37,187.96526074105006,OAD,128.77570594718208,59.485867,0.0
38,245.19640771621945,OAD,128.77570594718208,38.876125,0.0
39,206.60498581458685,OAD,128.77570594718208,40.117634,86.0
40,218.2837931673475,OAD,128.77570594718208,45.890873,58.0
41,210.82437056042923,OAD,132.93225655192543,11.916849,9.0
42,221.79038575468053,OAD,128.77570594718208,65.43831,82.0
43,236.40164149846677,OAD,133.94718660719155,78.17531,86.0
44,213.29700773719688,OAD,131.14570327294913,61.562645,81.0
45,228.00620079529398,OAD,133.94718660719155,72.1364,54.0
46,261.347645636941,OAD,128.77570594718208,69.568054,78.0
47,267.3676641827514,OAD,133.94718660719155,69.09628,53.0
48,220.6521934733835,OAD,131.14570327294913,72.444916,64.0
49,279.63052744965256,OAD,132.93225655192543,84.64893,92.0
50,310.00808817893926,OAD,128.77570594718208,89.391426,86.0
51,274.39079202122787,OAD,133.94718660719155,72.64246,75.0
52,286.0966827991889,OAD,131.14570327294913,70.224045,66.0
53,235.06128360531284,OAD,128.77570594718208,61.16533,80.0
54,326.0378713671697,OAD,135.15201671875872,70.69412,63.0
55,296.24925616298964,OAD,135.15201671875872,71.46771,76.0
56,267.3975129087451,OAD,131.14570327294913,78.48748,89.0
57,264.8739478362479,OAD,132.93225655192543,61.43055,66.0
58,279.37136662220655,OAD,131.14570327294913,33.97587,0.0
59,273.9252893108605,OAD,132.93225655192543,82.19668,87.0
60,254.66186444139115,OAD,128.77570594718208,83.43296,84.0
61,314.57863820623567,OAD,133.94718660719155,87.66649,82.0
62,319.7629930417972,OAD,133.94718660719155,90.055855,80.0
63,287.0317300988089,OAD,131.14570327294913,85.24288,89.0
64,299.49885939021266,OAD,135.15201671875872,66.1601,86.0
65,284.69765598609285,OAD,133.94718660719155,86.0932,62.0
66,360.7331033898701,OAD,135.15201671875872,81.34656,73.0
67,371.02352267570996,OAD,132.93225655192543,80.932144,89.0
68,347.98090760687865,OAD,133.94718660719155,85.71813,87.0
69,378.9093224630076,OAD,133.94718660719155,87.15443,81.0
70,394.9212635880863,OAD,133.94718660719155,89.1546,88.0
71,314.92767472711137,OAD,128.77570594718208,86.24555,90.0
72,301.71546842367076,OAD,132.93225655192543,81.61822,83.0
73,328.28168414889586,OAD,131.14570327294913,86.63839,88.0
74,320.35732104596116,OAD,128.77570594718208,85.65485,92.0
75,368.2514227046901,OAD,133.94718660719155,79.92049,89.0
76,318.2739205896344,OAD,131.14570327294913,84.34551,93.0
77,251.24770126428365,OAD,135.15201671875872,84.45831,86.0
78,424.9284849080282,OAD,132.93225655192543,38.05136,71.0
79,393.3384875901037,OAD,133.94718660719155,80.83355,78.0
80,335.0736540144358,OAD,133.94718660719155,87.882286,83.0
81,318.12127719707985,OAD,131.14570327294913,82.07216,80.0
82,367.1593391314684,OAD,132.93225655192543,77.58304,76.0
83,298.55449884582265,OAD,128.77570594718208,78.53838,75.0
84,346.1966795335846,OAD,133.94718660719155,73.37974,71.0
85,298.55449884582265,OAD,128.77570594718208,78.53838,72.0
86,368.2213470306139,OAD,132.93225655192543,81.84793,95.0
87,376.93395631505683,OAD,132.93225655192543,83.991615,93.0
88,347.51761229569235,OAD,133.94718660719155,93.75768,92.0
89,321.52304749937684,OAD,128.77570594718208,79.164696,90.0
90,401.3522811740095,OAD,133.94718660719155,92.11083,93.0
91,351.09291570518565,OAD,132.93225655192543,87.21477,91.0
92,419.677715851175,OAD,131.14570327294913,76.820496,94.0
93,411.70040602742307,OAD,133.94718660719155,90.576416,91.0
94,124.89863684819804,IAD,135.15201671875872,75.693214,5.0
95,126.36679523269159,IAD,133.94718660719155,56.66861,50.0
96,126.36679523269159,IAD,133.94718660719155,56.66861,95.0
97,138.3952435414053,OAD,128.77570594718208,63.109375,85.0
98,121.73515780054534,IAD,135.15201671875872,76.29439,95.0
99,133.84866853796555,IAD,133.94718660719155,44.757137,66.0
100,176.1442219449499,OAD,133.94718660719155,54.94391,17.0
