idx,metrics,AD_type,judge_value,y_pred,y_true
1488,514.8147946757164,OAD,194.43107548253545,65.361946,90.0
1489,970.7096388583169,OAD,194.43107548253545,45.478592,91.0
1490,550.65906762715,OAD,194.43107548253545,58.136753,93.0
1491,531.8713213455475,OAD,194.43107548253545,58.1529,96.0
1492,641.698426442069,OAD,194.43107548253545,70.56264,96.0
1493,520.7386960892983,OAD,194.43107548253545,51.00625,64.0
1494,713.1652112470478,OAD,194.43107548253545,55.683517,95.0
1495,711.8952289326329,OAD,194.43107548253545,65.32391,95.0
1496,575.3836824517556,OAD,194.43107548253545,53.295376,63.0
1497,530.809441137446,OAD,194.43107548253545,49.11826,76.0
1498,804.3372263067021,OAD,194.43107548253545,54.539753,91.0
1499,620.4615178777021,OAD,194.43107548253545,67.784195,88.0
1500,611.7811238834623,OAD,194.43107548253545,69.46649,93.0
1501,662.7434368425486,OAD,194.43107548253545,52.233475,98.0
1502,641.106624264562,OAD,194.43107548253545,53.389584,98.0
1503,637.3256930895751,OAD,194.43107548253545,53.304295,98.0
1504,650.2024316900385,OAD,194.43107548253545,59.409393,95.0
