smiles,E_HOMO,VIP,VEA,Mulliken_Chi,Chem_potential,Elec_hardness,Elec_softness,Electro_idx,Nucleo_idx,min_ESP,max_ESP,aver_pESP,aver_nESP,aver_oESP,vari_p_ESP,vari_n_ESP,vari_o_ESP,char_balance,MPI,area_pSurface,area_nSurface,aver_ALIE,vari_ALIE,aver_LEAE,vari_LEAE,aver_LEA,vari_LEA,Molecular_ES_radius_min,Molecular_ES_radius_max,Molecular_volumn,Molecular_sphericity,Molecular_all_surface_area,Molecular_length,Molecular_widht,Molecular_height,HOMO_energy,LUMO_energy,HOMO_LUMO_energy_gap,HOMO_ODI,LUMO_ODI
Cc1ccc(Br)cc1,-0.239093,0.312043,-0.051877,0.130083,-0.130083,0.36392,2.747858,0.023249,0.096105,-0.022058,0.024673,0.01329814,-0.01251625,0.00148677,3.732e-05,3.329e-05,7.061e-05,0.24918453,0.35212584,331.66242,279.75297,0.39681144,0.0024457,-0.7041929,0.023509,-0.0037781,2e-05,3.508145,11.362615,1134.05394,0.86,611.54798,9.783,6.715,4.103,-0.239093,-0.020817,0.218276,23.66,22.39
Brc1ccccc1,-0.239093,0.312043,-0.051877,0.130083,-0.130083,0.36392,2.747858,0.023249,0.096105,-0.020165,0.025886,0.01423485,-0.01118995,0.00115031,5.463e-05,2.696e-05,8.159e-05,0.22123122,0.34470921,260.74084,276.46687,0.39356863,0.00269502,-0.7168543,0.018391,-0.0051106,3.3e-05,3.371619,10.008561,980.09925,0.888,537.32441,8.84,6.719,3.7,-0.247634,-0.023109,0.224525,29.85,24.86
COc1ccc(Br)cc1,-0.223953,0.294912,-0.050383,0.122265,-0.122265,0.345295,2.896074,0.021646,0.111245,-0.031701,0.034032,0.01701637,-0.01375752,0.00095667,7.941e-05,4.448e-05,0.00012389,0.23012612,0.41676142,307.96414,336.12523,0.40251983,0.00325036,-0.7248033,0.026537,-0.0026206,1.5e-05,3.677492,11.871583,1201.66204,0.8485,644.22893,10.978,6.862,4.196,-0.223953,-0.021909,0.202044,16.13,23.71
CCOc1ccc(Br)cc1,-0.22177,0.291159,-0.049543,0.120808,-0.120808,0.340702,2.935115,0.021418,0.113428,-0.032535,0.034697,0.01537236,-0.01417893,0.00134603,6.118e-05,4.671e-05,0.00010789,0.24550393,0.40288926,376.20884,339.89322,0.40397986,0.00280938,-0.7174204,0.026771,-0.002239,1.3e-05,3.20624,12.850523,1356.19112,0.8272,716.25505,11.184,6.92,5.262,-0.22177,-0.021241,0.20053,15.73,21.3
Cc1ccccc1Br,-0.243786,0.317655,-0.051021,0.133317,-0.133317,0.368676,2.71241,0.024104,0.091412,-0.01996,0.024254,0.01158533,-0.01129322,0.00101046,4.126e-05,2.875e-05,7.001e-05,0.24200639,0.31157883,321.16183,276.03489,0.39749762,0.00234611,-0.7134384,0.023847,-0.0034719,1.7e-05,3.562164,9.562739,1126.82191,0.8767,597.32037,8.835,8.034,4.166,-0.243786,-0.020391,0.223395,25.41,21.33
Cc1ccc(Cl)cc1Cl,-0.246536,0.317735,-0.042325,0.137705,-0.137705,0.36006,2.777312,0.026333,0.088662,-0.016867,0.029592,0.01277687,-0.00846485,0.00176022,5.521e-05,1.716e-05,7.238e-05,0.18091898,0.28682209,308.15529,332.01099,0.41008946,0.00134104,-0.7488873,0.024842,-0.0042884,3.4e-05,3.536996,10.91646,1203.72034,0.8546,640.31479,9.2,7.416,4.165,-0.246536,-0.029258,0.217278,15.54,22.45
FC(F)(F)c1ccc(Cl)cc1Cl,-0.271051,0.343096,-0.015307,0.163895,-0.163895,0.358404,2.79015,0.037474,0.064147,-0.022089,0.036532,0.0127183,-0.00998064,0.00263497,0.0001037,4.261e-05,0.00014631,0.2064104,0.31299023,376.81554,301.17883,0.45050296,0.00383631,-0.8814776,0.04207,-0.0069414,0.000107,3.526702,10.920557,1285.13444,0.8429,678.16194,9.818,7.813,5.105,-0.271051,-0.056015,0.215037,17.01,19.04
COc1ccc(Cl)cc1,-0.22355,0.296641,-0.052905,0.121868,-0.121868,0.349546,2.860852,0.021244,0.111648,-0.032427,0.033353,0.01710062,-0.01373337,0.00089248,7.372e-05,4.544e-05,0.00011916,0.23592489,0.41716666,294.02768,325.83699,0.41351828,0.00230811,-0.7436355,0.029025,-0.0023871,1.3e-05,3.681536,11.390456,1142.21375,0.8523,620.00366,10.724,6.904,4.196,-0.22355,-0.02083,0.202721,14.74,23.75
Brc1cccnc1,-0.260638,0.349966,-0.032791,0.158588,-0.158588,0.382757,2.612627,0.032854,0.07456,-0.053806,0.033883,0.01483337,-0.01152673,0.00212237,0.0001,0.00015455,0.00025455,0.23851639,0.3602485,268.81065,250.33532,0.39949735,0.0024278,-0.7198309,0.018844,-0.0090372,9.4e-05,3.333759,9.776242,936.18975,0.8913,519.25305,8.767,6.723,3.7,-0.260638,-0.045107,0.215531,31.92,24.74
N#Cc1ccc(Br)cc1,-0.266358,0.337756,0.001081,0.169419,-0.169419,0.336676,2.970219,0.042627,0.06884,-0.059385,0.037901,0.01628227,-0.02063272,0.00487867,0.0001285,0.00035252,0.00048102,0.19577888,0.47963307,428.14697,191.38174,0.40702322,0.0021445,-0.7233845,0.017097,-0.0122063,0.000136,3.381189,10.623056,1139.668,0.8515,619.65614,10.69,6.722,3.7,-0.266358,-0.071124,0.195234,24.8,17.36
Cc1cc(C)cc(Br)c1,-0.239819,0.311425,-0.052017,0.129704,-0.129704,0.363442,2.751474,0.023144,0.095379,-0.023204,0.023048,0.01195169,-0.01349696,0.00143803,2.639e-05,3.792e-05,6.432e-05,0.24196132,0.34259379,401.71035,282.7884,0.39905782,0.00221613,-0.6935298,0.02698,-0.0027412,1.1e-05,3.464521,11.141219,1287.77053,0.8361,684.64947,8.821,9.08,4.101,-0.239819,-0.017565,0.222255,25.72,18.45
Nc1cc(Br)cc(C(F)(F)F)c1,-0.228026,0.300222,-0.031454,0.134384,-0.134384,0.331676,3.014989,0.027224,0.107172,-0.024224,0.068802,0.0254622,-0.01236014,0.0016327,0.0004111,3.507e-05,0.00044616,0.0724184,0.46823736,258.76946,440.67881,0.43820344,0.00643643,-0.8421753,0.056698,-0.0037914,3.3e-05,3.458659,11.010459,1319.74491,0.8317,699.60721,9.707,8.74,4.82,-0.228025,-0.038993,0.189032,22.19,20.04
Cc1cccc(Br)n1,-0.252242,0.326935,-0.036384,0.145276,-0.145276,0.363319,2.752404,0.029045,0.082956,-0.055496,0.033931,0.01558872,-0.0166317,0.0008138,8.534e-05,0.00016237,0.0002477,0.22582187,0.43720493,323.73036,274.17333,0.40052561,0.00280682,-0.7172075,0.025735,-0.0062565,6.1e-05,3.429321,10.806624,1091.46019,0.8572,598.03125,8.661,7.929,4.174,-0.252242,-0.038096,0.214146,29.4,23.85
Brc1ccccn1,-0.259401,0.338523,-0.032477,0.153023,-0.153023,0.371,2.695419,0.031558,0.075797,-0.056106,0.0365,0.01770302,-0.01667554,0.0010707,0.00011583,0.00017826,0.00029409,0.23873277,0.46819697,269.18342,252.28696,0.39831216,0.00307355,-0.7311304,0.02034,-0.0085737,0.000101,3.327915,10.143706,936.96024,0.8878,521.57796,8.777,6.759,3.7,-0.259401,-0.045071,0.21433,36.48,24.89
OCc1ccc(Br)cc1,-0.236453,0.307508,-0.05011,0.128699,-0.128699,0.357618,2.796278,0.023158,0.098745,-0.037379,0.077066,0.01943634,-0.01500001,0.00025704,0.00024415,5.652e-05,0.00030067,0.15264603,0.46165556,283.38429,356.23613,0.40067197,0.00348901,-0.7297897,0.027997,-0.0030975,1.5e-05,3.651937,11.802699,1193.63151,0.8506,639.75969,10.822,6.917,4.177,-0.236453,-0.020368,0.216085,21.41,19.54
Brc1ccc2ccccc2n1,-0.247488,0.313085,0.004968,0.159027,-0.159027,0.308117,3.24552,0.041039,0.08771,-0.054556,0.036222,0.01657444,-0.01405555,0.00075989,9.556e-05,0.0001395,0.00023506,0.24126582,0.4156244,335.79151,358.43643,0.39640846,0.00263271,-0.7508624,0.020601,-0.0074961,7.1e-05,3.740081,12.243069,1339.08817,0.8461,694.36135,10.953,7.925,3.7,-0.247488,-0.070194,0.177294,14.15,14.46
Clc1ccc(Br)cc1,-0.246272,0.318859,-0.038302,0.140279,-0.140279,0.357161,2.799856,0.027548,0.088926,-0.015474,0.029556,0.01442471,-0.00763938,0.00210351,8.533e-05,1.521e-05,0.00010055,0.12842178,0.28940915,265.35697,335.5797,0.3970534,0.00217609,-0.744068,0.017015,-0.0067546,5.8e-05,3.362278,10.105259,1114.42695,0.8648,601.06824,10.034,6.718,3.7,-0.246272,-0.034869,0.211403,20.03,24.84
Nc1ccc(Br)cc1,-0.206352,0.278955,-0.058029,0.110463,-0.110463,0.336984,2.9675,0.018105,0.128846,-0.032356,0.060232,0.02231547,-0.01669153,0.00029598,0.00027541,5.649e-05,0.0003319,0.14122873,0.52084623,255.55401,331.25336,0.3944114,0.00429641,-0.7307858,0.027056,-0.0016312,7e-06,3.393183,10.982779,1084.4249,0.8697,586.94293,9.633,6.722,3.7,-0.206352,-0.015275,0.191077,17.82,24.17
Oc1ccc(Br)cc1,-0.226743,0.301406,-0.050366,0.12552,-0.12552,0.351772,2.842752,0.022394,0.108455,-0.034318,0.088228,0.02132763,-0.01339917,0.00115358,0.00037482,4.813e-05,0.00042295,0.10085437,0.45502064,238.06667,330.02466,0.40195847,0.00413966,-0.7523537,0.027955,-0.0032886,2.1e-05,3.38497,10.52939,1043.3732,0.8755,568.21956,9.478,6.718,3.7,-0.226743,-0.024305,0.202438,17.63,24.85
Cc1ccc(Br)nc1,-0.251391,0.326125,-0.031403,0.147361,-0.147361,0.357528,2.796986,0.030369,0.083807,-0.058156,0.035122,0.01781712,-0.01781591,0.00178242,7.241e-05,0.00018575,0.00025816,0.20180525,0.48481377,327.9371,268.30715,0.40141089,0.0027959,-0.717486,0.026193,-0.0065012,7e-05,3.577815,11.533107,1090.90713,0.8593,596.37398,9.718,6.729,4.173,-0.251391,-0.042729,0.208662,29.06,22.16
Brc1ccc2sccc2c1,-0.230299,0.297023,-0.021776,0.137624,-0.137624,0.318799,3.136774,0.029706,0.104899,-0.020641,0.036089,0.01588744,-0.01046726,0.00136727,8.771e-05,2.523e-05,0.00011294,0.17350035,0.35105893,305.72241,375.10067,0.39109307,0.002637,-0.7301136,0.017736,-0.0049526,3.6e-05,3.573173,11.250141,1317.38691,0.8534,680.95735,10.449,7.902,3.7,-0.230299,-0.044438,0.185861,19.92,16.07
FC(F)(F)c1ccc(Br)cc1,-0.264726,0.339958,-0.033461,0.153249,-0.153249,0.373419,2.677957,0.031446,0.070472,-0.019933,0.032593,0.01487213,-0.00849837,0.00309581,0.00010504,3.221e-05,0.00013726,0.17960632,0.31729596,323.01365,328.08835,0.44179125,0.00553708,-0.8416515,0.05066,-0.0080298,9.3e-05,3.481268,11.353415,1215.52729,0.8457,651.26123,10.033,6.719,4.81,-0.264726,-0.049768,0.214958,31.45,20.03
COc1ccc(I)cc1,-0.222003,0.290093,-0.048185,0.120954,-0.120954,0.338278,2.95615,0.021624,0.113195,-0.031399,0.034285,0.01715264,-0.01333312,0.00121798,7.916e-05,4.113e-05,0.00012029,0.22501419,0.4124213,323.79592,354.58316,0.3878879,0.0048759,-0.8457718,0.073249,-0.0062723,9.2e-05,3.670581,12.489667,1288.12413,0.8438,678.51681,11.325,6.844,4.196,-0.222003,-0.030381,0.191621,20.62,39.94
O=[N+]([O-])c1ccc(I)cc1,-0.26464,0.338342,0.02797,0.183156,-0.183156,0.310372,3.221943,0.054042,0.070558,-0.048559,0.046984,0.01613328,-0.02055957,0.00503584,0.00011759,0.00026374,0.00038133,0.21327584,0.47543657,459.72543,199.32388,0.40807229,0.00431717,-0.9349298,0.061256,-0.0181161,0.000357,3.430421,11.5685,1250.93137,0.8517,659.1768,10.422,6.73,3.96,-0.26464,-0.101483,0.163157,52.18,15.11
Ic1ccccn1,-0.247594,0.338868,-0.028712,0.155078,-0.155078,0.36758,2.7205,0.032713,0.087604,-0.054811,0.036819,0.01783303,-0.01618509,0.00128362,0.00011494,0.00015297,0.00026791,0.24496094,0.46344595,285.9825,270.93252,0.38011995,0.0049459,-0.8776438,0.071795,-0.0131898,0.000176,3.324028,10.770876,1024.37591,0.8822,557.02434,9.137,6.765,3.96,-0.247594,-0.045917,0.201677,60.4,24.84
Cc1cc(C)cc(I)c1,-0.234394,0.304445,-0.039166,0.132639,-0.132639,0.343611,2.910264,0.0256,0.100804,-0.021967,0.027759,0.01228276,-0.01305379,0.0016683,2.834e-05,3.464e-05,6.298e-05,0.2474958,0.34302061,417.59621,301.08186,0.38544327,0.00372222,-0.8088472,0.079907,-0.0061154,8.6e-05,3.457697,11.762679,1374.48615,0.8317,718.82584,9.172,9.078,4.231,-0.234394,-0.030511,0.203883,39.5,40.91
COc1ccccc1I,-0.225365,0.294035,-0.047591,0.123222,-0.123222,0.341625,2.927182,0.022223,0.109833,-0.040182,0.033643,0.01681101,-0.0160654,0.0001907,7.109e-05,6.759e-05,0.00013868,0.24984125,0.44719388,331.50669,338.93412,0.3866948,0.00508816,-0.8442439,0.073868,-0.0052437,7.7e-05,3.70763,10.679298,1281.77929,0.851,670.57254,9.033,9.409,4.197,-0.225365,-0.02665,0.198715,22.23,39.73
Cc1ccc(I)c(C)c1,-0.231803,0.300393,-0.038683,0.130855,-0.130855,0.339076,2.949194,0.02525,0.103395,-0.02075,0.027427,0.01135683,-0.01207721,0.00145331,3.383e-05,3.275e-05,6.657e-05,0.24993396,0.31731935,405.4527,296.76672,0.3865973,0.00355457,-0.8042316,0.074816,-0.0057347,8.2e-05,3.488405,11.370376,1366.45899,0.8479,702.35667,10.133,8.026,4.343,-0.231803,-0.029481,0.202322,31.71,40.41
Cc1ccc(I)cc1,-0.234099,0.304975,-0.037265,0.133855,-0.133855,0.34224,2.921924,0.026176,0.101099,-0.020896,0.029216,0.0136221,-0.01215522,0.0017467,3.951e-05,3.02e-05,6.972e-05,0.24554389,0.35228724,348.22398,297.46248,0.38170887,0.00396641,-0.8328322,0.076571,-0.0078631,0.000104,3.502183,11.976472,1220.72808,0.8553,645.81599,10.134,6.724,4.235,-0.234099,-0.03224,0.201858,36.24,39.54
Ic1ccc2ncccc2c1,-0.239378,0.303852,0.006224,0.155038,-0.155038,0.297629,3.35989,0.04038,0.09582,-0.052928,0.034943,0.01565134,-0.01094618,0.00172912,8.881e-05,0.00010168,0.00019049,0.24885775,0.35887642,345.52664,379.51756,0.38384895,0.00349267,-0.8527271,0.059896,-0.0116787,0.000169,3.691588,12.543247,1423.67484,0.8439,725.17534,11.295,7.92,3.96,-0.239378,-0.070377,0.169,26.64,14.23
Ic1ccc(-c2ccccc2)cc1,-0.229725,0.287809,-0.01067,0.138569,-0.138569,0.298479,3.350316,0.032165,0.105473,-0.018973,0.031396,0.01380489,-0.01070561,0.00147761,5.056e-05,2.542e-05,7.598e-05,0.2226431,0.33323437,426.32513,431.3661,0.38368565,0.00346788,-0.8267893,0.057343,-0.008969,0.0001,3.725345,14.790626,1720.24703,0.8094,857.83846,13.533,6.495,4.17,-0.229725,-0.046717,0.183008,18.2,11.28
Fc1ccc(I)c(Cl)c1,-0.245982,0.317616,-0.029269,0.144173,-0.144173,0.346885,2.882796,0.029961,0.089216,-0.019735,0.039908,0.01378785,-0.00830078,0.00222394,0.00010874,2.788e-05,0.00013662,0.16243541,0.29701884,303.74311,333.73399,0.39994107,0.00536703,-0.9171122,0.055237,-0.0113626,0.00025,3.357463,10.597399,1218.95149,0.8655,637.60362,9.687,7.995,3.96,-0.245982,-0.049454,0.196528,33.07,36.82
FC(F)(F)c1ccc(I)cc1,-0.255273,0.329458,-0.031668,0.148895,-0.148895,0.361127,2.76911,0.030695,0.079925,-0.019906,0.040595,0.01545742,-0.00818232,0.00342967,0.00010879,3.139e-05,0.00014018,0.17380144,0.31989422,336.56055,348.6108,0.42542055,0.00772782,-0.954248,0.066275,-0.0122789,0.000257,3.475083,11.962173,1301.42457,0.8411,685.32158,10.385,6.727,4.81,-0.255273,-0.050764,0.204508,49.92,20.19
Cc1ccc(Cl)cc1,-0.240018,0.314905,-0.054469,0.130218,-0.130218,0.369374,2.707286,0.022953,0.09518,-0.021619,0.024075,0.01310183,-0.01229892,0.00144121,3.512e-05,3.297e-05,6.809e-05,0.24975088,0.3464892,317.65336,269.57784,0.4082234,0.0016091,-0.7231188,0.02668,-0.0035241,1.8e-05,3.516922,10.883637,1074.6219,0.8638,587.36228,9.526,6.711,3.999,-0.240018,-0.019661,0.220358,18.67,22.39
CC(C)(C)c1ccc(Cl)cc1,-0.24,0.310398,-0.050484,0.129957,-0.129957,0.360882,2.770992,0.023399,0.095198,-0.021815,0.025715,0.01033549,-0.01231693,0.00220923,3.154e-05,3.509e-05,6.662e-05,0.24928981,0.30058519,489.38596,273.77339,0.40779039,0.00111802,-0.7076826,0.027593,-0.0023151,1.3e-05,4.042333,13.057524,1521.41828,0.838,763.33872,10.776,6.734,6.758,-0.24,-0.019323,0.220677,17.7,19.16
C[Si](C)(C)c1ccc(Cl)cc1,-0.244917,0.312809,-0.049851,0.131479,-0.131479,0.36266,2.757406,0.023833,0.090281,-0.020425,0.025212,0.01045938,-0.01028014,0.00262449,3.401e-05,3.808e-05,7.209e-05,0.24920426,0.28277177,525.15437,318.84122,0.40798294,0.00108192,-0.6881721,0.027672,-0.0028924,2.2e-05,3.923276,13.497738,1655.80351,0.8018,844.20473,11.189,6.883,7.327,-0.244917,-0.026098,0.218818,18.42,16.13
OCc1ccc(Cl)cc1,-0.237213,0.310049,-0.053828,0.128111,-0.128111,0.363876,2.748185,0.022552,0.097985,-0.037938,0.076469,0.01963214,-0.01502088,0.00019484,0.00024288,5.831e-05,0.00030119,0.15612008,0.46383512,270.2303,345.20525,0.41174055,0.00259763,-0.7488838,0.030319,-0.0028407,1.3e-05,3.657046,11.32204,1134.00326,0.8543,615.57102,10.578,6.965,4.177,-0.237213,-0.018621,0.218592,16.65,19.97
Clc1ccc(-c2ccccc2)cc1,-0.231734,0.292746,-0.015748,0.138499,-0.138499,0.308494,3.241554,0.03109,0.103464,-0.019399,0.024683,0.01349838,-0.01081072,0.00116836,4.687e-05,2.725e-05,7.412e-05,0.23249122,0.3302142,393.87547,405.41429,0.40328117,0.00189514,-0.7466608,0.021278,-0.0058088,3.1e-05,3.72726,13.685752,1574.53166,0.8187,799.43316,12.924,6.485,4.17,-0.231734,-0.044037,0.187696,10.63,11.06
CC(C)(C)Oc1ccc(Cl)cc1,-0.235107,0.305192,-0.050066,0.127563,-0.127563,0.355258,2.814854,0.022902,0.100091,-0.043783,0.023549,0.01181233,-0.01400007,0.0018257,3.087e-05,7.039e-05,0.00010127,0.21192671,0.34446218,494.48377,312.03725,0.41276599,0.00112972,-0.714166,0.029087,-0.0021473,1.4e-05,3.149812,13.621607,1601.9246,0.8207,806.72156,11.97,6.734,5.446,-0.235107,-0.020846,0.214261,15.09,23.09
CSc1ccc(Cl)cc1,-0.213745,0.284481,-0.047388,0.118546,-0.118546,0.331869,3.013238,0.021173,0.121453,-0.025051,0.032146,0.016828,-0.01255704,0.00148985,6.639e-05,3.242e-05,9.881e-05,0.22045442,0.39725032,317.44344,346.6241,0.40268356,0.00232204,-0.7260307,0.024358,-0.0033799,2.3e-05,3.751487,11.52649,1256.92182,0.848,664.21087,11.045,6.917,4.203,-0.213745,-0.023772,0.189974,30.2,23.75
CC(=O)c1ccc(Cl)cc1,-0.260153,0.333095,-0.000288,0.166404,-0.166404,0.333383,2.999554,0.041529,0.075045,-0.055328,0.0375,0.01593399,-0.01368312,0.00286661,9.025e-05,0.0002343,0.00032455,0.20075215,0.40656213,367.33926,290.0449,0.4207486,0.00143412,-0.7546999,0.030241,-0.0077559,0.000102,3.777209,11.720066,1234.92729,0.8466,657.51613,10.865,6.716,4.174,-0.260153,-0.069531,0.190622,19.72,14.06
O=C(c1ccc(Cl)cc1)N1CCCCC1,-0.239741,0.305521,-0.04436,0.130581,-0.130581,0.349881,2.858116,0.024367,0.095457,-0.068509,0.032028,0.01501145,-0.01842769,0.0026815,4.507e-05,0.00033772,0.00038279,0.10388026,0.4427596,578.35898,337.82164,0.41777274,0.00138046,-0.7397817,0.032898,-0.0034325,3.5e-05,3.151829,15.08957,1838.34278,0.7919,916.37769,13.112,7.645,6.079,-0.239741,-0.041618,0.198123,23.49,14.06
FC(F)(F)c1ccc(Cl)cc1,-0.268118,0.34482,-0.035766,0.154527,-0.154527,0.380586,2.627528,0.031371,0.06708,-0.020315,0.032509,0.01453676,-0.00877433,0.00296265,0.00010682,3.44e-05,0.00014121,0.18424893,0.31771132,315.68982,311.30913,0.4541107,0.00413545,-0.8646908,0.048379,-0.0070237,9.4e-05,3.487893,10.880319,1156.31196,0.8495,627.14996,9.774,6.714,4.81,-0.268118,-0.047551,0.220567,22.35,19.97
Clc1ccc(Cl)cc1,-0.247113,0.321889,-0.040635,0.140627,-0.140627,0.362524,2.758437,0.027275,0.088085,-0.014745,0.029138,0.01443115,-0.00758144,0.00198869,8.649e-05,1.523e-05,0.00010171,0.12728807,0.28733591,250.77421,326.04016,0.40862907,0.00156289,-0.765187,0.017916,-0.0059921,5.8e-05,3.362292,9.636147,1055.13848,0.8688,576.93553,9.777,6.711,3.5,-0.247113,-0.034008,0.213105,17.45,24.85
Clc1ccc(-c2nc3ccccc3s2)cc1,-0.231163,0.28696,0.016578,0.151769,-0.151769,0.270382,3.698475,0.042595,0.104035,-0.0391,0.029861,0.0134109,-0.00994592,0.00066702,6.493e-05,4.846e-05,0.00011339,0.24472047,0.31348451,421.53315,506.17175,0.40284912,0.00181359,-0.7627564,0.018572,-0.0064702,5e-05,3.676814,15.483342,1866.91089,0.7902,927.8799,14.746,7.321,3.6,-0.231163,-0.072318,0.158845,8.42,9.66
Nc1cccc(Cl)c1,-0.21235,0.287908,-0.06215,0.112879,-0.112879,0.350058,2.856669,0.018199,0.122848,-0.032816,0.05978,0.0221689,-0.01613704,0.00018943,0.00027352,5.224e-05,0.00032576,0.13464986,0.50906772,239.56662,322.51572,0.4060328,0.00338345,-0.7492978,0.029569,-0.0011998,4e-06,3.408581,10.059857,1025.08089,0.8745,562.20369,8.915,7.668,3.5,-0.21235,-0.011992,0.200357,21.95,22.77
COc1cccc(Cl)c1,-0.232946,0.306215,-0.054177,0.126019,-0.126019,0.360392,2.774757,0.022033,0.102252,-0.032881,0.033588,0.01719004,-0.01390944,0.00064813,7.537e-05,4.484e-05,0.00012021,0.23388344,0.42028191,290.0927,329.63526,0.41324855,0.0023425,-0.7427461,0.028973,-0.0021317,1e-05,3.685211,11.08319,1142.39051,0.8526,619.86408,9.961,7.348,4.196,-0.232946,-0.019022,0.213924,16.85,22.31
COc1cc(Cl)cc(OC)c1,-0.224883,0.294331,-0.06008,0.117126,-0.117126,0.354411,2.82158,0.019354,0.110315,-0.03571,0.03128,0.01729095,-0.01558291,1.6e-07,5.819e-05,5.346e-05,0.00011164,0.24955046,0.44606439,343.90998,381.59849,0.41778072,0.00250896,-0.7428518,0.034921,-0.000642,1e-06,3.583743,11.006047,1363.53303,0.8195,725.66682,10.006,9.45,4.196,-0.224883,-0.009639,0.215243,16.9,19.93
Nc1ccc(Cl)cc1F,-0.210792,0.285983,-0.05774,0.114121,-0.114121,0.343723,2.909323,0.018945,0.124406,-0.030969,0.063053,0.02245112,-0.01320162,0.00096216,0.0002737,4.05e-05,0.00031419,0.11227639,0.45922404,228.35071,346.44824,0.42442253,0.00427606,-0.8025051,0.038959,-0.0018578,8e-06,3.390611,10.517015,1048.53378,0.8682,574.9141,9.395,7.089,3.5,-0.210792,-0.017401,0.193391,17.22,21.54
CC(C)c1cc(Cl)cc(C(C)C)c1N,-0.199059,0.265142,-0.056416,0.104363,-0.104363,0.321559,3.109854,0.016936,0.136139,-0.033972,0.054837,0.01184772,-0.01796028,0.00174465,0.00011415,7.276e-05,0.00018692,0.23774096,0.37876897,618.96687,317.3553,0.40928804,0.00169037,-0.7090834,0.031231,-0.0003287,1e-06,3.357438,11.555469,1919.17738,0.7974,936.54331,11.609,9.363,6.031,-0.199059,-0.006381,0.192679,14.88,14.73
Clc1ccc2ccccc2c1,-0.227851,0.293921,-0.009956,0.141982,-0.141982,0.303878,3.2908,0.03317,0.107347,-0.019505,0.026712,0.01430315,-0.01097851,0.00103201,5.372e-05,2.414e-05,7.786e-05,0.21389386,0.34171903,324.55151,358.61642,0.40283872,0.00183187,-0.7542786,0.02133,-0.0060439,4.1e-05,3.751439,11.678833,1321.91059,0.8524,683.30843,10.762,7.859,3.5,-0.227851,-0.055372,0.172478,12.83,13.92
Nc1ccccc1Cl,-0.209147,0.28507,-0.062768,0.111151,-0.111151,0.347839,2.874894,0.017759,0.126051,-0.034456,0.058907,0.01782288,-0.01437702,0.00025378,0.00020597,5.67e-05,0.00026268,0.16926773,0.43382375,251.53121,302.04596,0.4069017,0.00310194,-0.7557488,0.028309,-0.0011889,4e-06,3.426327,9.171755,1018.72845,0.8843,553.69616,8.553,7.819,3.5,-0.209147,-0.011595,0.197552,20.16,23.0
COc1ccc(C)c(Cl)c1,-0.224605,0.294969,-0.054757,0.120106,-0.120106,0.349726,2.859381,0.020624,0.110593,-0.034903,0.03181,0.01370467,-0.01372697,0.00039352,7.638e-05,5.07e-05,0.00012708,0.23978593,0.37321743,351.72557,331.56602,0.41408009,0.00194029,-0.7295468,0.033641,-0.0013515,6e-06,3.420314,10.862332,1290.98817,0.8389,683.44115,10.035,7.353,4.196,-0.224605,-0.016324,0.208281,14.53,22.09
Clc1ccc(-n2ccnc2)cc1,-0.236386,0.301477,-0.01764,0.141918,-0.141918,0.319117,3.133648,0.031557,0.098812,-0.066917,0.048346,0.01771292,-0.01425883,0.00360739,0.00015147,0.00026689,0.00041836,0.23097097,0.44052555,403.44863,318.52614,0.41128003,0.00255622,-0.7587212,0.020917,-0.0062952,6.2e-05,3.663707,12.56545,1390.35838,0.8343,722.11282,11.97,6.73,3.5,-0.236386,-0.046331,0.190054,12.45,14.8
Cc1ccccc1Cl,-0.244754,0.320345,-0.058,0.131173,-0.131173,0.378345,2.643088,0.022739,0.090444,-0.019242,0.023568,0.01131556,-0.01108021,0.00094828,3.972e-05,2.872e-05,6.844e-05,0.24354745,0.3049475,309.46286,266.72404,0.40843283,0.0016258,-0.7249347,0.027048,-0.0031898,1.4e-05,3.55987,9.050086,1068.97174,0.8773,576.31302,8.543,7.968,4.165,-0.244754,-0.017639,0.227115,19.88,21.79
N#Cc1ccccc1Cl,-0.270638,0.345013,-0.002774,0.17112,-0.17112,0.347787,2.875324,0.042098,0.06456,-0.061893,0.039185,0.0173478,-0.02378226,0.0029595,0.0001528,0.0003391,0.0004919,0.21414071,0.53330847,382.53208,205.81977,0.41784508,0.00173406,-0.7525175,0.019507,-0.0102338,0.000139,3.399662,10.36721,1077.52486,0.8637,588.47844,8.376,7.381,3.5,-0.270638,-0.069512,0.201125,20.03,17.56
Clc1ccccc1,-0.249627,0.328831,-0.054946,0.136942,-0.136942,0.383777,2.605681,0.024432,0.085571,-0.019663,0.025329,0.01414848,-0.01099819,0.0010893,5.236e-05,2.661e-05,7.898e-05,0.22341955,0.34048164,246.60979,266.43426,0.40650294,0.00190898,-0.7392662,0.020922,-0.0048415,2.8e-05,3.370451,9.534398,920.67922,0.8919,513.14944,8.582,6.718,3.5,-0.249627,-0.021991,0.227637,22.58,24.87
