smiles,E_HOMO,VIP,VEA,Mulliken_Chi,Chem_potential,Elec_hardness,Elec_softness,Electro_idx,Nucleo_idx,min_ESP,max_ESP,aver_pESP,aver_nESP,aver_oESP,vari_p_ESP,vari_n_ESP,vari_o_ESP,char_balance,MPI,area_pSurface,area_nSurface,aver_ALIE,vari_ALIE,aver_LEAE,vari_LEAE,aver_LEA,vari_LEA,Molecular_ES_radius_min,Molecular_ES_radius_max,Molecular_volumn,Molecular_sphericity,Molecular_all_surface_area,Molecular_length,Molecular_widht,Molecular_height,HOMO_energy,LUMO_energy,HOMO_LUMO_energy_gap,HOMO_ODI,LUMO_ODI
CC(Nc1ccccc1)C(=O)O,-0.203652,0.274156,-0.054136,0.11001,-0.11001,0.328293,3.046062,0.018432,0.131546,-0.052894,0.07851,0.01682055,-0.02068385,0.00025629,0.00018727,0.00017413,0.0003614,0.24966949,0.5041404,418.23665,330.83735,0.41899766,0.00286242,-0.7516791,0.040448,-0.000729,2e-06,3.397712,11.253266,1429.44878,0.819,749.2623,10.459,6.9,5.893,-0.203652,-0.009423,0.19423,18.54,10.72
O=C(O)C(Cc1ccccc1)Nc1ccccc1,-0.202159,0.266958,-0.038369,0.114295,-0.114295,0.305327,3.275179,0.021392,0.133039,-0.048336,0.084702,0.01473614,-0.01704739,0.00047664,0.00018474,0.00012984,0.00031458,0.2423841,0.42920694,565.97395,460.53914,0.4131608,0.00294288,-0.7524807,0.031003,-0.0017353,5e-06,3.022165,12.349582,2086.63956,0.7691,1026.73441,11.016,10.151,6.76,-0.202159,-0.018374,0.183785,19.16,10.31
CCC(Nc1ccccc1)C(=O)O,-0.203546,0.273077,-0.052838,0.110119,-0.110119,0.325915,3.068285,0.018603,0.131652,-0.051501,0.078061,0.01519719,-0.02005075,0.00067682,0.0001648,0.00016232,0.00032713,0.24998562,0.46794369,478.51522,335.21622,0.41795779,0.00258644,-0.7425154,0.040249,-0.0006498,1e-06,3.636167,12.202833,1582.23202,0.8067,813.94039,11.837,7.254,6.414,-0.203546,-0.010009,0.193537,18.43,10.49
O=C(O)CNc1ccccc1,-0.19785,0.26977,-0.054142,0.107814,-0.107814,0.323911,3.087265,0.017943,0.137348,-0.041046,0.087611,0.01789755,-0.01725373,0.00134877,0.00026571,0.0001123,0.00037801,0.20882297,0.47876934,363.05207,322.97096,0.42041438,0.00373562,-0.7671901,0.036366,-0.0009168,3e-06,3.359233,11.837557,1274.87789,0.8286,686.17563,11.834,7.034,4.162,-0.19785,-0.011941,0.185909,21.69,18.69
O=C(O)CNc1cccc(C(=O)O)c1,-0.214287,0.282687,-0.017105,0.132791,-0.132791,0.299792,3.335647,0.029409,0.120911,-0.054723,0.08202,0.02362022,-0.01987604,0.00135461,0.00033667,0.00020068,0.00053735,0.23398663,0.59058462,382.60637,401.25781,0.43387601,0.00318665,-0.8015446,0.042975,-0.0037679,3.8e-05,2.992255,12.234545,1497.98908,0.8075,784.04322,12.163,7.603,6.185,-0.214287,-0.050141,0.164146,19.5,13.73
O=C(O)CCNc1ccccc1,-0.199629,0.270935,-0.05786,0.106537,-0.106537,0.328795,3.041412,0.01726,0.135569,-0.049311,0.080692,0.01851786,-0.01875767,0.00159431,0.00025709,0.00014753,0.00040462,0.23166859,0.50685931,416.26901,346.14555,0.41935632,0.00325801,-0.756855,0.038451,-0.0003547,0.0,3.323985,13.02589,1431.49241,0.8055,762.58707,12.995,7.256,4.556,-0.199629,-0.003304,0.196325,20.74,20.4
O=C(O)CCC(Nc1ccccc1)C(=O)O,-0.199282,0.268017,-0.047671,0.110173,-0.110173,0.315688,3.167681,0.019225,0.135916,-0.053271,0.089638,0.01988314,-0.01909213,0.00191072,0.00030821,0.00016433,0.00047255,0.22682342,0.5311223,496.61619,424.96097,0.42910798,0.00336368,-0.7852313,0.03978,-0.0009534,5e-06,3.444431,12.961944,1803.79565,0.7774,921.76756,12.667,8.713,5.659,-0.199282,-0.015165,0.184117,18.36,18.53
O=C(O)C(CO)Nc1ccccc1,-0.214169,0.283735,-0.050504,0.116615,-0.116615,0.334239,2.991872,0.020343,0.121029,-0.054912,0.082626,0.01958908,-0.02142364,0.0015912,0.00026875,0.00022331,0.00049206,0.24786765,0.55495309,425.03032,332.37879,0.42629793,0.00311759,-0.7817783,0.043919,-0.0013585,4e-06,3.571271,10.98141,1478.26017,0.8284,757.59374,9.941,7.763,6.91,-0.214169,-0.013937,0.200232,16.74,10.63
O=C(O)CN(CC(=O)O)c1ccccc1,-0.205686,0.27166,-0.050078,0.110791,-0.110791,0.321738,3.10812,0.019075,0.129512,-0.064476,0.084653,0.01988129,-0.02310101,-0.00060466,0.00027045,0.00026068,0.00053113,0.24991533,0.58275498,434.13457,395.33773,0.42755104,0.00326628,-0.7991128,0.044593,-0.0009204,2e-06,3.276908,11.772012,1641.58108,0.8111,829.67223,11.166,8.621,5.467,-0.205686,-0.011911,0.193775,18.81,11.72
O=C(O)CNC(=O)CNc1ccccc1,-0.210366,0.277694,-0.054009,0.111842,-0.111842,0.331703,3.014743,0.018855,0.124832,-0.067031,0.080467,0.02017369,-0.02224945,0.00037628,0.00026943,0.00029255,0.00056198,0.24957709,0.57531337,462.22017,404.44045,0.42602403,0.00317277,-0.7757711,0.040548,-0.0005102,1e-06,2.138654,12.001519,1694.59822,0.793,866.84712,11.673,8.403,5.859,-0.210366,-0.007217,0.203149,17.77,20.78
CC(C)C[C@H](NC(=O)CNc1ccccc1)C(=O)O,-0.211378,0.27991,-0.045321,0.117295,-0.117295,0.325231,3.074738,0.021151,0.12382,-0.061855,0.084409,0.01519957,-0.01914236,0.00267687,0.00018167,0.00022346,0.00040512,0.24733988,0.45272397,730.84124,419.45156,0.42252079,0.00216883,-0.7421144,0.038357,-0.0007363,2e-06,2.243053,16.113866,2305.51256,0.7335,1150.55582,14.252,9.461,7.756,-0.211378,-0.009861,0.201517,19.52,19.2
O=C(O)CCCCCNc1ccccc1,-0.192593,0.261727,-0.055616,0.103056,-0.103056,0.317343,3.151166,0.016733,0.142605,-0.051297,0.076886,0.01579275,-0.01860819,0.00184669,0.00016504,0.00016748,0.00033252,0.2499865,0.46080087,576.08671,392.77338,0.41798036,0.00258082,-0.7366087,0.036943,0.0,0.0,3.013419,15.049868,1892.92137,0.7636,969.08442,14.94,7.248,5.831,-0.192593,0.000915,0.193508,20.18,20.03
O=C(O)CCCCCCCCCCNc1ccccc1,-0.192119,0.259428,-0.050527,0.10445,-0.10445,0.309956,3.226266,0.017599,0.143079,-0.054319,0.074768,0.01090071,-0.01776487,0.00152444,0.00012017,0.0001922,0.00031237,0.2367082,0.35771851,889.13095,432.19398,0.41409924,0.00194422,-0.7188941,0.034262,0.0,0.0,3.402548,17.76111,2670.90347,0.7044,1321.6392,17.945,7.985,6.899,-0.192119,0.000526,0.192645,19.76,19.34
O=C(O)CCCCCNc1cccc(C(=O)O)c1,-0.206149,0.273586,-0.019479,0.127053,-0.127053,0.293064,3.41222,0.027541,0.129049,-0.056286,0.077128,0.01852481,-0.02138355,0.00242092,0.00018833,0.00022516,0.00041349,0.24801656,0.5354758,644.8423,436.24028,0.42633707,0.00231565,-0.7650612,0.040926,-0.002015,2.3e-05,2.945288,15.604921,2118.41091,0.7377,1081.31997,15.205,8.803,5.466,-0.206149,-0.046164,0.159985,21.78,13.84
O=C(O)CCCCCNc1ccccc1C(=O)O,-0.205844,0.271313,-0.018745,0.126284,-0.126284,0.290058,3.447586,0.027491,0.129354,-0.057383,0.077827,0.01908882,-0.02066223,0.00405921,0.00018229,0.0002444,0.00042669,0.24470309,0.53562121,664.62738,404.0659,0.42916578,0.00240256,-0.7633631,0.03947,-0.001953,2.1e-05,3.6815,15.57763,2106.24454,0.7434,1068.9308,14.964,9.46,5.613,-0.205844,-0.045413,0.160431,18.98,13.48
O=C(O)CCCCCNc1ccc(C(=O)O)cc1,-0.210362,0.275851,-0.029473,0.123189,-0.123189,0.305324,3.275208,0.024852,0.124836,-0.064123,0.078111,0.02188865,-0.02229229,0.00315838,0.00019392,0.00026048,0.00045439,0.24463527,0.60027687,618.16015,454.93141,0.42803784,0.00231566,-0.7653188,0.041363,-0.0017847,1.2e-05,1.379346,15.865445,2114.90058,0.7424,1073.32382,15.071,8.264,6.399,-0.210362,-0.032561,0.177802,18.79,12.28
COc1ccc(NCCCCCC(=O)O)cc1,-0.177852,0.244287,-0.053073,0.095607,-0.095607,0.297361,3.362918,0.01537,0.157346,-0.050901,0.076268,0.01429614,-0.02077125,0.00070399,0.00013184,0.00017097,0.00030282,0.24582557,0.45731173,662.94284,419.59104,0.41960276,0.00241233,-0.7403401,0.041241,-9.91e-05,0.0,2.623151,16.707867,2117.5581,0.7365,1082.77515,17.246,7.12,5.852,-0.177852,-0.001792,0.17606,13.53,19.53
COc1cccc(NCCCCCC(=O)O)c1,-0.188242,0.25554,-0.059902,0.097819,-0.097819,0.315442,3.17015,0.015167,0.146956,-0.050391,0.077321,0.01597466,-0.02121612,0.00055394,0.00014576,0.00017921,0.00032498,0.24735155,0.49383133,632.88299,448.29967,0.41859855,0.00265461,-0.7402677,0.039986,0.0,0.0,3.161845,16.164354,2116.00988,0.737,1081.43438,16.452,8.158,5.69,-0.188242,0.001736,0.189978,19.17,17.37
CCCCNc1cccc(C(=O)O)c1,-0.202166,0.269162,-0.024501,0.122331,-0.122331,0.293663,3.405262,0.025479,0.133032,-0.057465,0.069857,0.01501903,-0.01990531,0.00201836,0.00014548,0.00019845,0.00034393,0.24407138,0.45818428,556.75968,330.15699,0.42012077,0.00213099,-0.7304101,0.036893,-0.0023381,2.5e-05,2.324631,13.880898,1733.48228,0.7867,887.11412,13.269,8.142,6.158,-0.202166,-0.044066,0.158101,21.25,12.89
OCC(O)CNc1ccccc1,-0.195775,0.266064,-0.065615,0.100225,-0.100225,0.331679,3.014965,0.015143,0.139423,-0.045799,0.081753,0.01799019,-0.01846248,0.00134969,0.00026218,0.00013119,0.00039337,0.22227818,0.4954046,420.23085,352.95747,0.41419726,0.00311732,-0.74071,0.037935,0.0,0.0,3.085701,12.358386,1477.47346,0.8112,773.36313,12.44,6.788,5.505,-0.195775,0.001051,0.196825,20.3,21.35
CN(CC(O)C(O)C(O)C(O)C(=O)O)c1ccccc1,-0.180445,0.243981,-0.043348,0.100316,-0.100316,0.287329,3.480326,0.017512,0.154753,-0.051408,0.096547,0.02069832,-0.01895808,-0.00063512,0.00045855,0.00017328,0.00063183,0.19903974,0.53775538,496.86423,578.49963,0.42571552,0.0040253,-0.7820561,0.041813,-0.0010775,2e-05,3.064525,14.230817,2254.92091,0.7731,1075.60207,14.105,8.431,6.559,-0.180445,-0.029444,0.151001,18.5,21.1
OCCOCCNc1ccccc1,-0.195149,0.265668,-0.067209,0.09923,-0.09923,0.332878,3.004107,0.01479,0.140049,-0.044799,0.074512,0.01533054,-0.01844522,0.00127935,0.00015322,0.00013234,0.00028555,0.24866331,0.45242447,509.9423,363.26756,0.41244587,0.0027414,-0.7254038,0.034911,0.0,0.0,2.94514,13.643607,1650.1766,0.7732,873.40805,13.763,7.395,5.419,-0.195149,0.001372,0.196521,20.78,21.96
CCNCCCCNc1ccccc1,-0.189914,0.256411,-0.068577,0.093917,-0.093917,0.324989,3.077032,0.01357,0.145284,-0.041247,0.053562,0.01087451,-0.01693058,0.00213515,8.938e-05,0.00012612,0.0002155,0.24273448,0.34770648,669.55376,306.91044,0.40644278,0.00202218,-0.6862709,0.025887,0.0,0.0,3.222921,14.675253,1932.12325,0.7681,976.70274,14.062,6.678,6.396,-0.189914,0.002521,0.192434,20.54,20.42
CCOC(=O)c1ccc(N(C)S(=O)(=O)c2ccccc2)cc1,-0.249707,0.305836,0.00987,0.157853,-0.157853,0.295967,3.378758,0.042095,0.085491,-0.060829,0.033295,0.01436858,-0.02240953,-1.934e-05,7.482e-05,0.00035814,0.00043295,0.142945,0.47658758,753.52829,484.21652,0.42562009,0.00149679,-0.7506958,0.039049,-0.0062845,7.7e-05,2.663554,17.561003,2524.95125,0.7243,1238.03447,17.254,8.41,7.336,-0.249707,-0.060617,0.18909,16.87,7.25
CCOC(=O)c1ccc(NS(C)(=O)=O)cc1,-0.2428,0.307871,-0.011929,0.147971,-0.147971,0.319799,3.126959,0.034233,0.092398,-0.055648,0.072913,0.02018202,-0.02256351,0.00302045,0.00021171,0.00030235,0.00051406,0.24222753,0.57519819,576.26085,386.55256,0.43624966,0.00173345,-0.752962,0.044866,-0.0039092,4.7e-05,2.46768,14.42793,1869.1925,0.762,963.01999,14.596,7.128,5.71,-0.2428,-0.051688,0.191112,16.74,11.06
COC(=O)c1cccc(NS(=O)(=O)c2ccc(C)cc2)c1,-0.233588,0.293264,-0.001624,0.14582,-0.14582,0.294887,3.391124,0.036054,0.10161,-0.059459,0.061609,0.01697548,-0.02161771,-0.00065547,9.194e-05,0.00031035,0.00040229,0.17630943,0.51963512,636.53727,535.37981,0.42557284,0.00180081,-0.7655231,0.041436,-0.0059868,6e-05,1.329266,14.719995,2369.13944,0.7332,1172.15862,13.814,10.152,6.818,-0.233588,-0.052597,0.180991,17.05,13.36
COC(=O)c1cccc(N(C)S(=O)(=O)c2ccccc2)c1,-0.252612,0.308975,0.00527,0.157123,-0.157123,0.303705,3.292666,0.040644,0.082586,-0.061371,0.033,0.01536717,-0.02312254,-0.00073525,6.899e-05,0.00036191,0.00043089,0.13447111,0.50644955,676.71949,486.74174,0.4262233,0.00164629,-0.7583184,0.039473,-0.0069172,8.3e-05,3.818215,15.256915,2370.65761,0.7388,1163.72409,15.018,9.826,7.059,-0.252612,-0.056556,0.196055,17.32,8.33
COC(=O)c1cccc(NS(C)(=O)=O)c1,-0.238631,0.305715,-0.010399,0.147658,-0.147658,0.316114,3.163413,0.034486,0.096567,-0.058877,0.068555,0.02100465,-0.02545784,0.00117281,0.00014829,0.00034534,0.00049363,0.21016415,0.62328851,509.07081,379.10502,0.4362797,0.00197146,-0.7654886,0.046183,-0.0040879,5.2e-05,3.385491,12.955353,1714.10855,0.7797,888.37174,12.834,8.491,5.991,-0.238631,-0.056563,0.182068,18.46,13.83
Cc1ccc(S(=O)(=O)Nc2ccccc2C)cc1,-0.230973,0.292288,-0.010281,0.141003,-0.141003,0.302569,3.305032,0.032855,0.104225,-0.060039,0.05669,0.01721986,-0.02104983,0.00214468,7.873e-05,0.00030739,0.00038612,0.16232486,0.50963006,631.34056,410.33765,0.42034302,0.00172913,-0.7451538,0.037236,-0.0051748,4.6e-05,0.979485,12.85915,2140.13416,0.7708,1041.92241,11.84,9.072,8.087,-0.230973,-0.048237,0.182736,15.39,12.73
Cc1ccccc1NS(=O)(=O)c1ccccc1,-0.233114,0.296291,-0.009206,0.143542,-0.143542,0.305498,3.273348,0.033723,0.102084,-0.058483,0.058357,0.01751359,-0.020143,0.00200356,9.873e-05,0.00029779,0.00039652,0.18699809,0.50603917,569.01107,398.49879,0.42035651,0.00191183,-0.7563403,0.034327,-0.0062021,6.4e-05,1.46862,11.636034,1986.34319,0.7896,967.72824,10.871,8.505,8.08,-0.233114,-0.051948,0.181166,15.55,14.36
Cc1ccccc1N(C)S(=O)(=O)c1ccccc1,-0.24481,0.304115,-0.012002,0.146057,-0.146057,0.316117,3.163387,0.033742,0.090388,-0.059673,0.031243,0.01451851,-0.01953411,0.00053946,6.262e-05,0.0003211,0.00038372,0.13655516,0.45109626,594.57589,414.05725,0.41941021,0.00162206,-0.7394106,0.034662,-0.0056392,5.5e-05,3.40111,12.616587,2130.34471,0.7936,1008.86605,11.738,8.826,7.141,-0.24481,-0.047533,0.197278,12.68,15.05
Cc1ccccc1NS(C)(=O)=O,-0.250431,0.318595,-0.052359,0.133118,-0.133118,0.370954,2.695753,0.023885,0.084767,-0.057631,0.054208,0.01819243,-0.02487864,0.00154674,0.0001071,0.00035664,0.00046375,0.17761305,0.56535608,465.18865,293.02855,0.42636299,0.00181811,-0.746529,0.042936,-0.0030593,2e-05,3.154964,10.40554,1485.50224,0.8302,758.41122,10.096,8.106,5.82,-0.250431,-0.027769,0.222661,14.06,15.36
COc1ccccc1NS(=O)(=O)c1ccc(C)cc1,-0.219902,0.281882,-0.014029,0.133926,-0.133926,0.29591,3.379402,0.030307,0.115296,-0.06368,0.041701,0.01785476,-0.0216352,0.00115304,7.829e-05,0.00033947,0.00041777,0.15228791,0.52936051,626.77674,459.37059,0.4220345,0.0021183,-0.7495048,0.039046,-0.0041042,3.7e-05,0.609858,13.11273,2206.00933,0.7544,1086.3824,11.789,8.703,9.019,-0.219902,-0.044178,0.175724,13.02,12.84
COc1ccccc1NS(=O)(=O)c1ccccc1,-0.222192,0.28557,-0.012764,0.136403,-0.136403,0.298334,3.351949,0.031183,0.113006,-0.062235,0.043591,0.01833681,-0.0207964,0.00106229,9.725e-05,0.0003305,0.00042775,0.17565834,0.52851428,565.15515,446.63168,0.42231732,0.00231774,-0.7603023,0.036292,-0.0049996,5.3e-05,1.188886,11.668219,2051.8353,0.7716,1012.01743,10.409,8.398,8.412,-0.222192,-0.047904,0.174288,13.03,14.34
COc1ccccc1N(C)S(=O)(=O)c1ccccc1,-0.229891,0.290121,-0.017151,0.136485,-0.136485,0.307272,3.254447,0.030312,0.105307,-0.063449,0.0368,0.01575758,-0.02203583,0.00061579,8.47e-05,0.00037766,0.00046235,0.14962792,0.49723186,629.33779,420.68963,0.42104664,0.00195873,-0.7429646,0.037243,-0.0044622,4.1e-05,3.025968,11.741061,2202.17044,0.7794,1050.30644,11.308,8.828,7.657,-0.229891,-0.041723,0.188168,11.77,15.45
COc1ccccc1NS(C)(=O)=O,-0.222618,0.290387,-0.049399,0.120494,-0.120494,0.339786,2.94303,0.021365,0.11258,-0.061502,0.044557,0.02093838,-0.02574336,0.00264908,0.00010971,0.0003714,0.00048112,0.17603658,0.6209885,487.66236,314.13307,0.43151279,0.00236478,-0.7510934,0.043863,-0.0015236,6e-06,2.757769,10.594237,1548.07917,0.807,801.97111,9.583,9.501,5.573,-0.222617,-0.017587,0.205031,13.78,15.01
Cc1ccc(S(=O)(=O)Nc2ccccc2)cc1,-0.234484,0.296639,-0.010702,0.142968,-0.142968,0.307341,3.253715,0.033253,0.100714,-0.059751,0.063272,0.018001,-0.0206074,0.00194297,0.00010793,0.00030376,0.00041168,0.19343054,0.51933083,575.88907,410.08866,0.4198686,0.0019446,-0.7500708,0.036839,-0.0059148,4.9e-05,1.322413,12.615226,1990.15378,0.7758,986.19881,11.902,9.02,6.942,-0.234484,-0.048422,0.186063,16.37,13.09
O=S(=O)(Nc1ccccc1)c1ccccc1,-0.236962,0.301364,-0.009538,0.145913,-0.145913,0.310902,3.216447,0.03424,0.098236,-0.058202,0.064932,0.01838293,-0.01968819,0.00177114,0.00013573,0.00029524,0.00043097,0.21575529,0.51572278,513.94405,397.84701,0.41986499,0.00215426,-0.7621615,0.03355,-0.0071131,6.8e-05,1.724159,11.624259,1835.94201,0.7951,911.97756,11.043,8.568,6.913,-0.236962,-0.052199,0.184763,16.55,14.67
CN(c1ccccc1)S(=O)(=O)c1ccccc1,-0.247884,0.307022,-0.009338,0.148842,-0.148842,0.316361,3.160949,0.035014,0.087314,-0.063865,0.031367,0.01452897,-0.02231562,-0.00047886,5.904e-05,0.00038599,0.00044504,0.11507092,0.48166025,578.48606,397.57805,0.4175949,0.00182039,-0.7500922,0.035244,-0.0060868,5.8e-05,2.954348,13.349161,1989.03639,0.7834,976.29527,13.515,7.886,7.259,-0.247884,-0.0499,0.197984,16.79,14.71
CS(=O)(=O)Nc1ccccc1,-0.236787,0.307589,-0.050302,0.128644,-0.128644,0.357891,2.794149,0.02312,0.098411,-0.056881,0.067587,0.02229649,-0.02401844,0.0033223,0.00017554,0.00031288,0.00048842,0.23023277,0.62591441,413.50997,286.97167,0.4291088,0.00232217,-0.7533026,0.041865,-0.0031002,1.9e-05,2.942946,10.256709,1332.23768,0.8357,700.64542,10.261,7.204,5.561,-0.236787,-0.021801,0.214986,17.88,20.81
Cc1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1,-0.22807,0.289224,-0.011522,0.138851,-0.138851,0.300746,3.325067,0.032053,0.107128,-0.061069,0.061586,0.01655611,-0.02143912,0.00183166,9.485e-05,0.00031869,0.00041354,0.17675636,0.50200764,649.4849,410.95803,0.41971202,0.00170378,-0.739379,0.039441,-0.0051261,4.3e-05,0.835144,13.505783,2144.46305,0.7582,1060.67597,13.228,9.667,6.801,-0.22807,-0.04678,0.18129,14.13,13.23
Cc1ccc(NS(=O)(=O)c2ccccc2)cc1,-0.230279,0.293144,-0.010344,0.1414,-0.1414,0.303488,3.295023,0.03294,0.104919,-0.059542,0.063244,0.01691953,-0.02047535,0.00174702,0.00011584,0.00030949,0.00042533,0.19817576,0.49966264,586.08867,400.15714,0.41976889,0.00188035,-0.749763,0.036835,-0.0061489,6.1e-05,1.392667,12.80563,1990.33188,0.7757,986.45903,12.284,8.86,6.78,-0.230279,-0.050546,0.179733,14.21,14.81
Cc1ccc(N(C)S(=O)(=O)c2ccccc2)cc1,-0.242234,0.300427,-0.010287,0.14507,-0.14507,0.310714,3.218392,0.033866,0.092964,-0.064981,0.030615,0.01323793,-0.02276612,-0.00062914,5.202e-05,0.00040054,0.00045256,0.10173565,0.4600831,645.91604,404.6154,0.41732668,0.0016125,-0.7398306,0.037738,-0.0052279,5.1e-05,2.765612,14.364103,2143.74368,0.7652,1050.77213,14.557,8.037,7.302,-0.242234,-0.048391,0.193842,12.15,14.9
Cc1ccc(NS(C)(=O)=O)cc1,-0.229724,0.297677,-0.048902,0.124388,-0.124388,0.346579,2.885341,0.022321,0.105474,-0.058235,0.065799,0.01986444,-0.02504189,0.00332772,0.00015231,0.00033221,0.00048452,0.21553293,0.59241988,489.67276,285.43144,0.42828537,0.00191481,-0.7383908,0.044817,-0.0025169,1.4e-05,2.722118,11.443817,1486.43343,0.8124,775.28367,11.349,7.111,5.552,-0.229724,-0.02069,0.209034,15.19,19.78
COc1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1,-0.216964,0.279402,-0.013922,0.13274,-0.13274,0.293324,3.409196,0.030035,0.118234,-0.062535,0.060759,0.01885201,-0.02184865,0.00152664,0.00010148,0.0003106,0.00041208,0.18561723,0.54770031,627.8011,465.31571,0.42248153,0.00199504,-0.7493108,0.040515,-0.004577,4e-05,0.72845,14.386976,2212.76149,0.7511,1093.35996,13.234,9.881,6.627,-0.216964,-0.045082,0.171882,11.79,13.66
COc1ccc(NS(=O)(=O)c2ccccc2)cc1,-0.231028,0.296282,-0.016838,0.139722,-0.139722,0.31312,3.193663,0.031174,0.10417,-0.061507,0.049915,0.0170549,-0.02049165,-3.719e-05,8.496e-05,0.00032215,0.00040712,0.16513945,0.50665933,558.30056,466.52519,0.42105822,0.00211659,-0.7581698,0.038913,-0.0053608,4.9e-05,1.830378,14.442576,2062.61972,0.7645,1025.05062,13.648,8.666,6.012,-0.231028,-0.045063,0.185964,14.48,16.29
COc1ccc(N(C)S(=O)(=O)c2ccccc2)cc1,-0.227327,0.290136,-0.013275,0.13843,-0.13843,0.303411,3.295855,0.031579,0.107871,-0.06662,0.031445,0.01527556,-0.02303581,-0.00104384,6.471e-05,0.00037844,0.00044316,0.12470573,0.50561954,621.8748,461.46947,0.41999263,0.00192252,-0.750907,0.038664,-0.004621,4.8e-05,2.629573,15.734314,2211.57656,0.7576,1083.59368,15.432,8.196,7.319,-0.227327,-0.047118,0.180209,14.63,15.62
COc1ccc(NS(C)(=O)=O)cc1,-0.218852,0.286321,-0.04751,0.119405,-0.119405,0.333832,2.995522,0.021355,0.116346,-0.060272,0.064916,0.02317887,-0.02430043,0.00286904,0.00014674,0.0003269,0.00047363,0.21382839,0.64378401,462.81751,345.96698,0.43158374,0.00219504,-0.7513965,0.046221,-0.0021028,1.3e-05,2.497033,12.526122,1555.23349,0.8024,808.97524,12.508,7.111,5.802,-0.218852,-0.022668,0.196184,12.29,21.08
CC(=O)c1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1,-0.239963,0.298545,0.011632,0.155089,-0.155089,0.286913,3.485376,0.041916,0.095235,-0.059821,0.070633,0.01968549,-0.02225482,0.00354845,0.00014509,0.00033458,0.00047966,0.21098467,0.56257007,694.86238,434.55808,0.42690105,0.0016515,-0.7577469,0.040202,-0.0076123,8.3e-05,0.324167,14.755195,2302.73508,0.7465,1129.6444,13.579,9.925,6.999,-0.239963,-0.063936,0.176026,15.58,7.73
CC(=O)c1ccc(NS(=O)(=O)c2ccccc2)cc1,-0.242435,0.30285,0.013203,0.158026,-0.158026,0.289647,3.45248,0.043108,0.092763,-0.059115,0.072363,0.01987324,-0.02175564,0.00346313,0.00017527,0.00033088,0.00050615,0.22637026,0.56097033,639.33909,416.02426,0.42734369,0.00182512,-0.768698,0.037293,-0.0087697,0.000105,1.168071,14.198943,2148.6708,0.7629,1055.5741,13.029,8.973,6.989,-0.242435,-0.066323,0.176113,15.74,7.58
CC(=O)c1ccc(N(C)S(=O)(=O)c2ccccc2)cc1,-0.241688,0.299434,0.01426,0.156847,-0.156847,0.285174,3.506628,0.043133,0.09351,-0.057681,0.034157,0.01700826,-0.02106919,0.00252757,8.269e-05,0.00033074,0.00041343,0.1600034,0.50484236,680.18433,417.41077,0.42685212,0.00158363,-0.7582501,0.037766,-0.0078881,9.4e-05,2.032941,14.593732,2293.76372,0.7661,1097.83364,13.614,8.966,7.288,-0.241688,-0.068082,0.173606,15.77,8.68
CC(=O)c1ccc(NS(C)(=O)=O)cc1,-0.244171,0.309777,-0.004278,0.152749,-0.152749,0.314055,3.184158,0.037147,0.091027,-0.058636,0.075097,0.02428603,-0.02513312,0.00465543,0.00022692,0.0003213,0.00054822,0.24259097,0.67001284,509.3656,335.67117,0.43633623,0.00188524,-0.7615322,0.045594,-0.0053208,6.8e-05,2.761283,12.752024,1646.39788,0.7978,845.21759,12.811,7.076,5.811,-0.244171,-0.061652,0.182519,16.68,12.52
COC(=O)c1cc2ccccc2n1C(=O)OCc1ccccc1,-0.228558,0.289231,-0.001187,0.144022,-0.144022,0.290418,3.443315,0.035711,0.10664,-0.065306,0.027816,0.01348755,-0.01865877,-0.00115799,4.433e-05,0.00024505,0.00028938,0.12971698,0.43112365,672.73293,562.97738,0.41940648,0.00212723,-0.7617285,0.03585,-0.0045194,3.2e-05,2.387904,15.542145,2476.97922,0.7163,1235.98075,15.26,11.418,7.259,-0.228558,-0.05564,0.172918,12.59,10.5
O=C1CCC(=O)N1c1ccccc1,-0.248554,0.317284,-0.041361,0.137961,-0.137961,0.358645,2.788272,0.026535,0.086644,-0.053481,0.044841,0.01915763,-0.0237045,0.0014051,0.0001082,0.00025029,0.00035849,0.21072831,0.57255035,431.84344,305.31405,0.42958828,0.00214906,-0.7742316,0.040495,-0.0045194,2.1e-05,3.580254,11.259693,1420.43583,0.8288,737.30771,10.487,7.559,4.705,-0.248554,-0.027771,0.220783,14.86,11.49
Cc1ccc(N2C(=O)CCC2=O)cc1,-0.239172,0.305491,-0.042034,0.131729,-0.131729,0.347525,2.87749,0.024966,0.096026,-0.054909,0.043188,0.01670006,-0.02462999,0.00116487,9.91e-05,0.00026709,0.00036619,0.19738388,0.53554093,506.45291,305.01597,0.42823299,0.00182175,-0.7585361,0.043928,-0.0035655,1.5e-05,3.743521,11.924845,1574.65679,0.8065,811.63895,11.426,7.559,4.701,-0.239172,-0.025239,0.213934,13.33,16.05
